PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
938	Unknown	3196	17.55368	17.71968	17.9687	645.363	17193.287109375	181623.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	273.9288	644.98883:430 645.36298:18196 645.56531:2279 645.97192:268 646.36658:7489 646.55579:1301 646.93597:356 647.36761:1906 647.58533:938 647.93469:292 648.53076:450 649.0401:737 649.59369:617 650.00848:210	
939	Unknown	3196	17.51493	17.71968	17.94103	646.3666	7161.18994140625	72237.4453125	null	[M+H]+	M + 1	isotope of 938	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	103.0945	645.97192:268 646.36658:7489 646.55579:1301 646.93597:356 647.36761:1906 647.58533:938 647.93469:292 648.53076:450 649.0401:737 649.59369:617 650.00848:210 650.59558:569 650.98663:340	
940	Unknown	3196	17.65882	17.71968	17.76948	647.3676	1771.32348632813	8869.66796875	null	[M+H]+	M + 2	isotope of 938	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.85273	646.93597:356 647.36761:1906 647.58533:938 647.93469:292 648.53076:450 649.0401:737 649.59369:617 650.00848:210 650.59558:569 650.98663:340 651.65009:63927	
941	Unknown	3197	17.54815	17.72522	17.89123	604.3361	3492.36694335938	35062.48828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	42.44362	604.33368:3597 604.46289:896 604.79547:447 605.1366:283 605.33789:1499 605.53424:577 606.37476:556 606.56879:424 606.99835:226 607.42816:588 607.56512:541 608.5177:536 609.0025:300 609.29376:1889	
942	Unknown	3197	17.56475	17.72522	17.74182	897.6695	4630.35888671875	20302.4453125	null	[M+2H]2+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.61291	897.17566:358 897.66949:5023 897.9223:275 898.17157:4105 898.67413:2574 899.16498:1144 899.68048:584 900.14325:800 900.65717:658 901.15906:406 901.65088:346 902.00531:233	
943	Unknown	3198	17.62008	17.73075	17.76395	609.2921	1941.72412109375	10681.52734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.30465	608.98993:213 609.12439:201 609.29205:2001 609.56659:5332 610.29443:881 610.56897:2544 611.29083:390 611.35583:211 611.56348:977 612.53772:637 612.9986:257 613.51868:589	
944	Unknown	3200	17.56475	17.74182	17.90783	898.1726	4764.8115234375	48213.59375	null	[M+2H]2+	M + 1	isotope of 942	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	100.7891	898.17261:5235 898.66974:2900 899.1748:1152 899.4187:230 899.66602:505 900.15485:538 900.66046:830 901.15863:280 902.62494:329	
945	Unknown	3201	17.72522	17.74735	17.8027	651.652	62603.76953125	285705.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	71.42555	651.65198:64396 652.65491:27406 653.02747:290 653.65527:6533 653.8974:305 654.64703:1142 655.03906:4646 655.60474:516 656.04462:619 656.56531:487	
946	Unknown	3217	17.60902	17.8359	17.89123	505.4007	13210.775390625	125996.3203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	128.8785	505.29321:259 505.4007:13745 505.97266:242 506.40302:4638 506.95871:391 507.40195:1031 507.50543:252 507.98404:256 508.42209:288 508.97223:266 509.4046:442 510.31702:953	
947	Unknown	3217	17.66988	17.8359	17.8691	926.687	4639.27099609375	23882.65625	null	[M+2H]2+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	83.78694	926.37756:257 926.68695:5318 927.19165:4527 927.69067:2868 927.92285:352 928.18616:1019 928.7005:562 928.94843:352 929.16205:525 929.44141:274 929.67035:611 930.16266:350 930.67078:365 931.62744:275	
948	Unknown	3221	17.68648	17.85803	17.89123	927.188	4622.73583984375	29854.94140625	null	[M+2H]2+	M + 1	isotope of 947	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	102.6839	926.6886:4503 927.18799:4855 927.69299:2237 928.18744:1296 928.69025:709 929.17725:468 929.67969:632 930.16608:366 930.67017:389 931.62683:423 932.13843:327	
949	Unknown	3223	17.66988	17.8691	18.12365	469.3296	3535.9189453125	56768.55859375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.6898	469.32956:3905 469.43622:925 470.33591:1158 470.44183:397 471.26511:280 471.37186:610 472.33762:221 472.95941:275 473.26605:2304 473.41534:425 474.2619:999	
950	Unknown	3233	17.82483	17.92443	17.9687	759.4323	2032.48364257813	13934.142578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.18366	758.9953:286 759.42932:2031 759.64569:641 760.43811:759 760.61664:381 761.44385:510 761.61169:466 761.96399:252 762.63013:285 762.96326:256 763.5592:2233 763.73566:388 763.95331:245	
951	Unknown	3235	17.8027	17.9355	18.16792	517.3459	4865.99365234375	60991.31640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.34068	517.34595:4980 518.35089:1835 518.53192:320 519.25671:540 519.40955:1131 519.52631:285 519.93292:380 520.00092:242 520.40179:900 520.95068:223 521.39392:538 521.48376:414	
952	Unknown	3235	17.63668	17.9355	18.25645	575.3978	23366.25390625	304351.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	248.3757	575.39783:24381 575.95001:327 576.40137:9111 576.96948:347 577.39917:2274 577.50726:698 578.47784:464 578.98291:420 579.04443:288 579.27136:225 579.54773:1717	
953	Unknown	3235	17.8359	17.9355	17.95763	956.2125	4272.279296875	17814.763671875	null	[M+2H]2+	M + 1	isotope of 957	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	100.3356	955.93427:244 956.21252:4651 956.71643:2427 957.21533:1222 957.71527:671 958.19922:427 958.69586:545 959.19452:252 959.68835:398 959.96051:843 960.64331:435 960.96033:396	
954	Unknown	3236	17.78608	17.94103	18.10705	534.368	3386.16381835938	41376.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.80775	533.91272:397 534.3717:3549 534.94989:348 535.04248:234 535.23206:291 535.35657:2353 535.49707:456 535.90363:265 536.35413:728 536.50964:246 536.96814:235 537.5296:2165 537.97003:209 538.32745:235 538.53113:932 538.95831:248 539.32678:3894	
955	Unknown	3236	17.77502	17.94103	18.20112	576.4003	8581.0537109375	107963.828125	null	[M+H]+	M + 1	isotope of 952	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	92.26394	576.40027:8923 576.68231:232 576.93964:320 577.40149:2212 577.51733:701 577.96368:233 578.41449:588 578.56598:312 578.97253:296 579.37177:354 579.54456:1322 580.30139:273 580.54663:763 580.96997:266 581.35382:528	
956	Unknown	3238	17.81377	17.9521	18.11258	539.3272	4030.97314453125	44521.4140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.46167	539.32721:4292 539.51569:767 540.32892:1308 540.45923:675 540.94641:225 541.34583:597 541.4906:347 542.33521:278 542.47705:379 542.94366:205 543.36188:265 543.46594:300	
957	Unknown	3239	17.84697	17.95763	18.15132	955.712	4452.720703125	43933.11328125	null	[M+2H]2+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	50.00775	955.71204:4963 955.97498:365 956.21149:3920 956.71313:3060 957.21161:1329 957.71997:602 958.18262:516 958.68781:610 958.89539:264 959.19312:471 959.96344:964 960.67853:453	
958	Unknown	3239	17.63115	17.95763	18.15132	956.7131	2900.6318359375	30253.208984375	null	[M+2H]2+	M + 2	isotope of 957	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.52967	956.71313:3060 957.21161:1329 957.71997:602 958.18262:516 958.68781:610 958.89539:264 959.19312:471 959.96344:964 960.67853:453 960.95306:374 961.64996:228	
959	Unknown	3243	17.9355	17.97977	18.0019	721.5078	120170.921875	474270.84375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.01376	721.08319:247 721.50781:122367 722.51068:59681 723.5141:15028 723.83484:340 724.35889:245 724.52094:2379 725.61127:895 726.50635:380	
960	Unknown	3255	17.91337	18.04617	18.07938	984.7333	3765.79907226563	20106.111328125	null	[M+2H]2+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.41131	984.73328:4188 985.23615:3790 985.73523:2795 985.98926:344 986.23077:1378 986.73358:580 987.20502:514 987.71356:770 988.20728:370 988.71503:273 988.8999:225 989.69495:265	
961	Unknown	3255	17.91337	18.04617	18.28412	985.2361	3931.30615234375	42405.88671875	null	[M+2H]2+	M + 1	isotope of 960	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	71.65565	985.23615:3790 985.73523:2795 985.98926:344 986.23077:1378 986.73358:580 987.20502:514 987.71356:770 988.20728:370 988.71503:273 988.8999:225 989.69495:265 990.18372:241	
962	Unknown	3258	18.02957	18.06277	18.09045	985.73	2616.86767578125	7558.83154296875	null	[M+2H]2+	M + 2	isotope of 960	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.05216	985.23395:3885 985.72998:2904 986.2287:1080 986.74536:722 987.20721:789 987.50116:220 987.71021:393 988.20129:367 988.7074:258 989.22211:298 989.65063:262 990.18329:202 990.7132:294	
963	Unknown	3259	17.94657	18.0683	18.40033	539.5253	11145.3564453125	134809.078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	138.6588	539.32782:1913 539.52527:11801 539.80597:217 540.33649:649 540.52972:4351 540.68573:257 540.9635:229 541.1178:234 541.52832:1166 542.39355:389 542.53656:221 542.94427:228 543.4389:304 544.37299:426 544.46271:458	
964	Unknown	3259	17.95763	18.0683	18.17898	540.5297	4243.8876953125	34590.078125	null	[M+H]+	M + 1	isotope of 963	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.13008	540.33649:649 540.52972:4351 540.68573:257 540.9635:229 541.1178:234 541.52832:1166 542.39355:389 542.53656:221 542.94427:228 543.4389:304 544.37299:426 544.46271:458 545.28802:201 545.48218:314	
965	Unknown	3259	17.99083	18.0683	18.11812	569.3814	3536.56396484375	17499.7265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.99049	568.98468:209 569.38141:3649 570.39478:1067 571.38617:551 571.46918:571 571.52582:401 572.3111:205 572.43005:421 572.98712:315 573.36133:330 573.49524:798	
966	Unknown	3259	17.9687	18.0683	18.33392	605.4546	8928.1044921875	90054.984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	96.60177	605.13916:216 605.31793:424 605.45459:9003 605.67993:278 606.29193:230 606.45764:3241 606.57007:767 607.28864:266 607.45361:1642 607.55731:782 608.50299:503 609.00269:225 609.34302:256 609.56616:1801 610.29712:213	
967	Unknown	3261	18.00743	18.07938	18.40587	531.4075	10262.9296875	105709.1640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	111.7998	530.99573:507 531.40747:10967 531.98755:339 532.41077:3308 532.97266:362 533.38361:1608 533.93927:381 534.36969:1673 534.50964:355 534.961:334 535.01166:254 535.35529:1501 535.51581:446 536.3576:520	
968	Unknown	3261	17.89677	18.07938	18.13472	564.429	2513.90771484375	15251.9619140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.8078	564.42798:2788 564.94659:205 565.43048:983 565.56702:1751 565.93188:483 566.56604:1106 566.93518:260 567.29767:270 567.5401:678 568.51245:475 569.38641:3045	
969	Unknown	3261	17.9687	18.07938	18.3948	590.4632	13974.8681640625	153481.9375	null	[M+H]+	M + 1	isotope of 973	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	165.6699	590.46362:14780 590.95184:228 591.43829:6168 591.97437:248 592.42444:2274 593.41766:499 593.59686:6520 593.94623:412 594.59991:2549 595.01251:1879	
970	Unknown	3261	17.97977	18.07938	18.13472	606.4618	3466.8193359375	19596.56640625	null	[M+H]+	M + 1	isotope of 966	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.59327	606.46179:3633 606.58405:604 606.96661:222 607.44647:1249 607.55695:802 608.31366:268 608.46454:599 608.57965:396 608.96045:233 609.3194:308 609.56989:2455 610.29578:240 610.57745:3181 611.39441:343	
971	Unknown	3262	17.78608	18.08492	18.40033	553.3912	10605.6640625	116151.3359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	124.5567	553.39124:10410 554.39716:3486 554.54156:451 554.95697:336 555.21368:221 555.39325:1598 555.5415:434 555.91351:318 556.42712:479 556.98083:346 557.45135:1070 557.92059:354	
972	Unknown	3262	17.90783	18.08492	18.12365	554.3972	3439.55541992188	15995.0986328125	null	[M+H]+	M + 1	isotope of 971	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.71689	554.39716:3486 554.54156:451 554.95697:336 555.21368:221 555.39325:1598 555.5415:434 555.91351:318 556.42712:479 556.98083:346 557.45135:1070 557.92059:354 558.42914:758 558.92401:354 559.39691:554	
973	Unknown	3262	17.99637	18.08492	18.49993	589.4614	38329.640625	426972.34375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	310.706	588.974:460 589.46143:39943 589.93549:221 590.4632:14346 590.74512:260 590.94867:434 591.43683:5621 591.69556:285 591.95227:464 592.4223:2491 592.94934:251 593.41315:565 593.5954:5030 593.95233:274	
974	Unknown	3263	17.9687	18.09045	18.15132	532.4116	3469.458984375	20125.869140625	null	[M+H]+	M + 1	isotope of 967	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.9015	532.16827:214 532.41156:3759 532.95599:338 533.37561:1767 533.93726:461 534.37433:1488 534.93884:384 535.3609:1489 535.50031:420 535.91333:234 536.37366:668 537.3913:486	
975	Unknown	3267	17.97977	18.11258	18.428	522.5959	4476.361328125	48363.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	73.73565	522.41034:229 522.59711:4742 522.97968:246 523.34436:368 523.47034:666 523.60034:2155 524.27576:317 524.59735:342 524.96729:217 525.28394:303 525.46252:433 525.89911:229 526.43109:451 526.50623:308 526.94446:331 527.29089:219	
976	Unknown	3268	17.8691	18.11812	18.30625	523.5969	1904.3115234375	16440.544921875	null	[M+H]+	M + 1	isotope of 975	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	44.97226	523.41461:498 523.59692:1865 524.46649:342 524.5929:459 525.29266:223 525.4881:297 526.44781:560 527.3916:367 528.35602:340	
977	Unknown	3269	18.04617	18.12365	18.28965	1267.835	2297.03491210938	17851.974609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.9407	1267.83484:2590 1268.84058:2210 1269.8479:1015 1270.84119:509 1270.92908:268 1272.7251:212	
978	Unknown	3275	17.99637	18.15685	18.17898	1014.256	3612.12475585938	18796.76953125	null	[M+2H]2+	M + 1	isotope of 979	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	91.76446	1014.25623:3906 1014.75952:2629 1015.25879:1254 1015.75745:540 1016.21863:354 1016.75012:582 1017.22162:260 1017.67761:1090 1018.68658:736 1019.21527:377	
979	Unknown	3276	18.02957	18.16238	18.33392	1013.754	3352.5625	36529.99609375	null	[M+2H]2+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.6977	1013.75427:3548 1014.25232:3351 1014.75647:2763 1015.25793:952 1015.76599:577 1016.23071:477 1016.41388:214 1016.74561:630 1016.87518:268 1017.06134:221 1017.21692:334 1017.68835:1055 1018.68756:612	
980	Unknown	3296	18.06277	18.27305	18.29518	1043.272	3258.93115234375	18888.1484375	null	[M+2H]2+	M + 1	isotope of 981	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	76.12544	1042.77307:2460 1043.27234:3499 1043.78125:2346 1044.28186:1187 1044.77039:531 1044.98938:229 1045.25928:585 1045.77612:542 1046.03796:268 1046.26245:277 1046.74121:277 1047.72449:313 1047.8905:235 1048.22888:288	
981	Unknown	3297	18.06277	18.27858	18.30625	1042.772	2974.22973632813	18471.099609375	null	[M+2H]2+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.00465	1042.28748:332 1042.77185:3535 1043.27051:3006 1043.77869:2204 1044.27417:887 1044.39209:277 1044.77832:465 1045.24463:560 1045.76257:537 1046.25024:325 1046.75598:279	
982	Unknown	3300	18.27305	18.29518	18.3616	1043.77	2485.54028320313	9050.1572265625	null	[M+2H]2+	M + 2	isotope of 981	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.83861	1043.51489:237 1043.77039:2800 1044.28076:954 1044.77429:716 1045.2511:425 1045.39563:232 1045.7655:561 1046.24438:368 1046.74805:244 1047.7677:234 1048.21777:271 1048.72583:265	
983	Unknown	3304	18.25645	18.31732	18.3948	666.4492	4927.24609375	28814.146484375	null	[M+H]+	M + 1	isotope of 984	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	70.4157	666.44916:5234 666.62317:1277 667.04517:360 667.45715:1292 667.60303:979 668.32629:208 668.48029:532 668.59503:415 668.9328:214 669.58051:725 670.56366:631 670.69897:249 670.9726:298	
984	Unknown	3306	18.22878	18.32838	18.3948	665.4484	12813.1259765625	78569.578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	198.467	664.96002:238 665.44836:13381 665.63574:1266 666.04767:208 666.45428:4545 666.61774:855 667.0271:322 667.45044:1460 667.62518:1093 668.58282:423 668.71252:214 669.5733:759	
985	Unknown	3308	18.25092	18.33945	18.62167	586.4397	7020.740234375	74688.2109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	79.07668	586.4397:7093 586.98706:226 587.32001:289 587.44171:3917 587.54407:2712 588.18579:213 588.44318:746 588.54224:852 588.63403:261 588.97742:386 589.46222:5828 589.68579:207 589.94342:375 590.46442:2062 591.25134:220 591.41016:4551	
986	Unknown	3308	18.19005	18.33945	18.38927	587.4417	3242.44921875	14568.2978515625	null	[M+H]+	M + 1	isotope of 985	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.54761	586.98706:226 587.32001:289 587.44171:3917 587.54407:2712 588.18579:213 588.44318:746 588.54224:852 588.63403:261 588.97742:386 589.46222:5828 589.68579:207 589.94342:375 590.46442:2062 591.25134:220 591.41016:4551 591.95874:213 592.28925:222 592.41217:1556	
987	Unknown	3308	18.25645	18.33945	18.68255	644.4919	12904.8583984375	140496.34375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	130.149	644.49194:13041 645.00305:462 645.37036:695 645.4986:5866 645.99237:243 646.36481:338 646.50238:1661 646.95831:280 647.36438:5535 647.58148:935 648.37238:2068 648.58795:491 649.0351:1061 649.37604:854	
988	Unknown	3310	18.16792	18.35053	18.42247	645.4949	5878.02392578125	35020.78515625	null	[M+H]+	M + 1	isotope of 987	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	69.47092	645.35809:985 645.49493:6440 646.49939:1746 646.95105:230 647.15314:202 647.36127:6735 647.50818:1168 648.36896:2553 648.59253:417 649.03888:883 649.16864:222 649.38373:771 649.59674:736	
989	Unknown	3314	18.29518	18.37267	18.51653	1233.829	3372.0791015625	26852.07421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.6928	1233.82898:3583 1234.09644:232 1234.82727:3035 1235.84729:19954 1236.20898:558 1236.84937:16723 1237.85229:6846 1238.21521:424	
990	Unknown	3315	18.30072	18.3782	18.428	1234.827	2805.42578125	12181.806640625	null	[M+H]+	M + 1	isotope of 989	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	46.86449	1234.83154:2805 1235.2124:231 1235.84534:25940 1236.84705:20730 1237.85266:9004 1238.84827:2171	
991	Unknown	3317	18.29518	18.38927	18.46673	1071.799	2568.98315429688	20987.955078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.48767	1071.79871:2356 1072.04102:233 1072.29053:2605 1072.80298:1605 1073.28479:841 1073.79602:453 1074.29358:324 1074.77209:509 1075.79749:202 1076.73975:229	
992	Unknown	3319	18.35053	18.40033	18.46673	626.3887	3974.0341796875	24560.025390625	null	[M+H]+	M + 1	isotope of 996	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.43501	626.38873:3969 626.62659:495 627.03076:358 627.26819:211 627.39514:830 627.5545:652 628.45135:597 628.59637:377 629.00464:391 629.37335:1570 629.55096:1446 630.38568:564 630.56543:608 630.96234:205	
993	Unknown	3319	18.22325	18.40033	18.67148	647.364	9257.80078125	108481.5234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	135.8009	647.36401:9968 647.56689:759 648.36798:4233 648.60333:556 649.03876:937 649.37506:918 649.59296:682 650.04919:208 650.5791:538 651.00403:432 651.40265:322 651.65192:10206 651.9809:246	
994	Unknown	3319	18.09045	18.40033	18.4446	1197.812	1333.05065917969	2750.22192382813	null	[M+H]+	M + 3	isotope of 1000	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.65762	1197.81177:2362 1198.11755:377 1198.78064:1074 1199.77295:18496 1200.11633:610 1200.77673:14228 1201.45825:401 1201.77625:6592 1202.78638:2008	
995	Unknown	3319	18.12365	18.40033	18.4778	1202.786	1909.70581054688	11121.0791015625	null	[M+H]+	M + 3	isotope of 1002	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34.73181	1202.78638:2008 1203.21301:365 1203.79663:658 1205.21301:229 1205.90125:220	
996	Unknown	3320	18.22325	18.40587	18.65488	625.3826	9990.28125	115826.4609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	190.2903	625.01367:612 625.38263:10495 625.53363:1107 625.61011:1276 625.96796:369 626.3877:3962 626.60406:679 627.24127:220 627.3941:1232 627.5368:585 628.5047:534 628.63214:338 629.00854:401 629.37097:1590 629.55499:1139 630.38013:618	
997	Unknown	3320	18.23985	18.40587	18.67702	642.4099	8223.4091796875	99172.1015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	120.4297	642.40985:8713 642.60345:540 642.95667:272 643.41376:3702 643.59296:703 643.84387:222 643.9386:231 644.49091:8901 645.0058:393 645.37378:633 645.49786:4005 646.36462:379 646.49664:886 646.60376:483 647.36517:9314	
998	Unknown	3320	18.24538	18.40587	18.77662	683.4359	51058.82421875	634961	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	883.628	683.06653:379 683.43591:50922 684.4397:22285 684.93427:470 685.43829:25264 686.086:296 686.43988:9273 686.82617:288 687.44897:2317 687.59961:659	
999	Unknown	3320	18.22878	18.40587	18.74895	684.4397	22099.55078125	277722.03125	null	[M+H]+	M + 1	isotope of 998	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	324.8774	684.4397:22285 684.93427:470 685.43829:25264 686.086:296 686.43988:9273 686.82617:288 687.44897:2317 687.59961:659 688.45831:510 688.59393:442	
1000	Unknown	3320	18.32285	18.40587	18.68255	1194.82	13374.51171875	116392.2421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	193.7903	1194.81982:13927 1195.82092:10937 1196.11938:514 1196.82544:4679 1197.11731:365 1197.80225:2041 1198.78687:1242 1199.77368:18127	
1001	Unknown	3320	18.30625	18.40587	18.65488	1195.821	10676.732421875	92958.5703125	null	[M+H]+	M + 1	isotope of 1000	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	135.9576	1195.82092:10937 1196.11938:514 1196.82544:4679 1197.11731:365 1197.80225:2041 1198.78687:1242 1199.77368:18127 1200.77588:14729	
1002	Unknown	3320	18.29518	18.40587	18.71575	1199.774	17731.84375	175536.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	235.8376	1199.77368:18127 1200.77588:14729 1201.77881:6301 1202.78333:1916 1203.80469:507 1204.57983:238	
1003	Unknown	3320	18.31178	18.40587	18.66042	1200.776	14043.966796875	133908.15625	null	[M+H]+	M + 1	isotope of 1002	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	159.8597	1200.77588:14729 1201.77881:6301 1202.78333:1916 1203.80469:507 1204.57983:238 1205.70264:296	
1004	Unknown	3320	18.33392	18.40587	18.60507	1201.779	6127.0283203125	54607.30859375	null	[M+H]+	M + 2	isotope of 1002	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	65.73605	1201.77881:6301 1202.78333:1916 1203.80469:507 1204.57983:238 1205.70264:296	
1005	Unknown	3320	18.31178	18.40587	18.45013	1216.751	9646.37109375	45832.7265625	null	[M+H]+	M + 1	isotope of 1011	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	121.3169	1216.75073:9916 1216.97412:1700 1217.19617:493 1217.7511:4910 1217.98535:634 1218.24194:239 1218.7522:1887 1219.03674:342 1219.75745:631 1220.73462:261 1220.96655:203	
1006	Unknown	3320	18.27305	18.40587	18.79322	1235.847	37813.140625	382820.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	259.1361	1235.84741:38862 1236.849:32676 1237.85168:12513 1238.85303:4347 1239.86145:1172	
1007	Unknown	3320	18.31732	18.40587	18.73235	1236.849	31097.494140625	308101.59375	null	[M+H]+	M + 1	isotope of 1006	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	250.1948	1236.849:32676 1237.85168:12513 1238.85303:4347 1239.86145:1172 1240.92188:309	
1008	Unknown	3320	18.32285	18.40587	18.58293	1237.852	13247.103515625	120092.0234375	null	[M+H]+	M + 2	isotope of 1006	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	110.94	1237.85168:12513 1238.85303:4347 1239.86145:1172 1240.92188:309	
1009	Unknown	3321	18.25645	18.4114	18.43907	648.3699	3787.6533203125	23866.0546875	null	[M+H]+	M + 1	isotope of 993	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	80.44331	648.36993:3962 648.57025:529 649.03998:919 649.14893:239 649.38123:982 649.60339:769 650.02588:281 650.46393:299 650.60809:586 650.99542:466 651.65027:8759 651.98303:364 652.37122:231 652.65259:4515 652.91486:247	
1010	Unknown	3321	18.31732	18.4114	18.6106	1196.827	4613.015625	40351.52734375	null	[M+H]+	M + 2	isotope of 1000	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	59.37282	1196.82666:4564 1197.78455:2111 1198.78003:1138 1199.77368:17527 1200.77917:13912 1201.78247:6363	
1011	Unknown	3321	18.32285	18.4114	18.69362	1215.749	12057.6435546875	130476.2734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	114.5943	1215.74902:12601 1216.75342:10000 1216.96558:1785 1217.75562:5142 1218.75818:1871 1218.99829:404 1219.77039:577	
1012	Unknown	3321	18.32838	18.4114	18.45013	1217.756	4917.3056640625	23604.0234375	null	[M+H]+	M + 2	isotope of 1011	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	50.14311	1217.75562:5142 1218.75818:1871 1218.99829:404 1219.77039:577 1220.76672:280 1220.98413:214	
