PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
245	Unknown	107	0.4825667	0.6319667	0.7869167	136.9389	2570.61157226563	7332.39013671875	null	[M+H]+	M + 0	similar chromatogram in higher mz_269; similar chromatogram in higher mz_273; similar chromatogram in higher mz_222; similar chromatogram in higher mz_275; similar chromatogram in higher mz_224; similar chromatogram in higher mz_277; similar chromatogram in higher mz_278; similar chromatogram in higher mz_280; similar chromatogram in higher mz_282; similar chromatogram in higher mz_283; similar chromatogram in higher mz_229; similar chromatogram in higher mz_287; similar chromatogram in higher mz_230; similar chromatogram in higher mz_288; similar chromatogram in higher mz_231; similar chromatogram in higher mz_290; similar chromatogram in higher mz_291; similar chromatogram in higher mz_292; similar chromatogram in higher mz_294; similar chromatogram in higher mz_235; similar chromatogram in higher mz_312; similar chromatogram in higher mz_297; similar chromatogram in higher mz_298; similar chromatogram in higher mz_239; similar chromatogram in higher mz_301	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.68554	136.93895:3019 137.90765:460 138.93912:360 139.92497:292 140.00189:12464 140.11172:328 140.95638:276 141.00255:682 141.11356:1427 141.92004:241	
246	Unknown	107	0.5545	0.6319667	0.74265	186.996	83634.5234375	284854.8125	null	[M+H]+	M + 0	similar chromatogram in higher mz_168; similar chromatogram in higher mz_233; similar chromatogram in higher mz_234	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	551.4848	186.99597:90735 187.9984:4201 188.99995:850 189.04755:284 189.96786:339 190.98401:309	
247	Unknown	107	0.5821667	0.6319667	0.7315834	187.9984	4051.52465820313	13626.3798828125	null	[M+H]+	M + 1	isotope of 246	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.8967	187.9984:4201 188.99995:850 189.04755:284 189.96786:339 190.98401:309 192.91757:575	
248	Unknown	107	0.4549	0.6319667	0.8201166	202.9694	13570.123046875	39651.9140625	null	[M+H]+	M + 0	similar chromatogram in higher mz_220	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	100.7114	202.96944:14758 203.09367:454 203.16965:671 203.46962:207 203.96712:974 204.00694:393 204.94608:25456 204.99231:15618 205.07431:1372 205.16946:432 205.95482:1670 205.99281:1081 206.02252:995 206.94218:13959 206.98755:7771 207.9465:2843	
249	Unknown	107	0.43275	0.6319667	0.7537166	268.9992	77661.2734375	204506.640625	null	[M+H]+	M + 0	similar chromatogram in higher mz_259; similar chromatogram in higher mz_169; similar chromatogram in higher mz_226; similar chromatogram in higher mz_227; similar chromatogram in higher mz_293; similar chromatogram in higher mz_238; similar chromatogram in higher mz_299; similar chromatogram in higher mz_241	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	941.7509	268.99924:88752 269.91986:301 270.00266:5822 270.99942:1438 271.9913:454 272.94327:564	
250	Unknown	107	0.4825667	0.6319667	0.79245	270.0027	5368.3154296875	14176.8466796875	null	[M+H]+	M + 1	isotope of 249	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	82.86215	269.91986:301 270.00266:5822 270.99942:1438 271.9913:454 272.94327:564 274.10529:209 274.92014:516	
251	Unknown	107	0.4549	0.6319667	0.6817667	270.9994	1301.53674316406	3535.85571289063	null	[M+H]+	M + 2	isotope of 249	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.51935	270.99942:1438 271.9913:454 272.94327:564 274.10529:209 274.92014:516 275.92014:1522	
252	Unknown	107	0.4715	0.6319667	0.7703167	284.9733	19699.8984375	49155.39453125	null	[M+H]+	M + 0	similar chromatogram in higher mz_308	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	189.1299	284.87521:200 284.9733:22565 285.12576:445 285.91394:253 285.97363:1750 286.94907:43590 287.95309:2744 288.94684:23280 289.14511:369 289.19849:255 289.27786:591 289.94739:4720	
253	Unknown	107	0.4770333	0.6319667	0.77585	285.9736	1364.69201660156	3477.54443359375	null	[M+H]+	M + 1	isotope of 252	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.45726	285.91394:253 285.97363:1750 286.94907:43590 287.95309:2744 288.94684:23280 289.14511:369 289.19849:255 289.27786:591 289.94739:4720 290.94495:15848	
254	Unknown	107	0.4438333	0.6319667	0.8311833	346.9865	1438.25622558594	3203.95922851563	null	[M+H]+	M + 2	isotope of 189	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.63645	346.90118:1042 346.98883:1702 347.32181:683 347.91324:484 347.98038:391 348.33124:277 348.89062:686 348.98431:1286 349.94275:445 350.32468:3358 350.88052:239 351.00107:24086 351.17181:494 351.22192:450 351.33029:649 351.91501:312	
255	Unknown	107	0.4438333	0.6319667	0.8311833	351.0011	20141.337890625	49149.3671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	269.8483	350.88052:239 351.00107:24086 351.17181:494 351.22192:450 351.33029:649 351.91501:312 352.00262:2119 352.89023:461 352.99106:599 353.93729:561 354.92081:1848 355.02655:230 355.28244:1425 355.92383:221	
256	Unknown	107	0.4493667	0.6319667	0.82565	352.0026	1804.73181152344	4512.3369140625	null	[M+H]+	M + 1	isotope of 255	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.48572	351.91501:312 352.00262:2119 352.89023:461 352.99106:599 353.93729:561 354.92081:1848 355.02655:230 355.28244:1425 355.92383:221 356.27951:353 356.92783:701 356.99902:254	
257	Unknown	107	0.5489666	0.6319667	0.75925	366.9743	7259.6494140625	16594.494140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	149.3375	366.97433:8367 367.97672:983 368.95212:32040 369.29507:1714 369.95419:3117 370.08032:220 370.30557:401 370.94824:19508 371.17139:245 371.22714:218 371.95044:4455	
258	Unknown	107	0.4715	0.6319667	0.77585	408.9349	1109.09289550781	3404.484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.35355	408.93488:1052 409.36661:801 409.92245:291 410.3736:286 410.93353:949 411.00656:2249 411.91501:316 412.00647:482 412.992:588 413.32501:951 413.40228:212	
259	Unknown	107	0.4936333	0.6319667	0.7537166	430.9922	1027.33325195313	3115.40991210938	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.07518	430.89438:795 430.99448:1134 432.89044:412 433.00467:18746 433.18463:380 433.26511:317 433.905:352 434.00516:2157 434.89929:384 435.00034:485 435.93713:504	
260	Unknown	107	0.4659667	0.6319667	0.79245	433.0047	15578.640625	35680.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	252.4093	432.89044:412 433.00467:18746 433.18463:380 433.26511:317 433.905:352 434.00516:2157 434.89929:384 435.00034:485 435.93713:504 436.34775:216 436.92523:2181 437.92352:443	
261	Unknown	107	0.4770333	0.6319667	0.7869167	434.0052	1906.09753417969	4287.35009765625	null	[M+H]+	M + 1	isotope of 260	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.13067	433.905:352 434.00516:2157 434.89929:384 435.00034:485 435.93713:504 436.34775:216 436.92523:2181 437.92352:443 438.37888:1172 438.9339:550	
262	Unknown	107	0.4659667	0.6319667	0.80905	441.9276	1490.54516601563	4849.23291015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.8109	441.92758:1552 442.94577:12815 443.3356:461 443.95471:1813 444.95178:3009 445.948:416	
263	Unknown	107	0.4493667	0.6319667	0.7149833	442.9458	11546.6142578125	35443.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	225.8269	442.94577:12815 443.3356:461 443.95471:1813 444.95178:3009 445.948:416 446.94263:1281	
264	Unknown	107	0.4825667	0.6319667	0.79245	443.9547	1472.21765136719	4360.71923828125	null	[M+H]+	M + 1	isotope of 263	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.77561	443.95471:1813 444.95178:3009 445.948:416 446.94263:1281 447.96198:412	
265	Unknown	107	0.4604333	0.6319667	0.8145834	448.9777	6292.173828125	12905.3408203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	78.90214	448.97772:7754 449.88589:305 449.98499:891 450.95499:16103 451.14844:359 451.95786:1985 452.39417:1744 452.95123:9564 453.38831:553 453.95105:2685	
266	Unknown	107	0.4549	0.6319667	0.8201166	458.9243	2829.31323242188	7999.40234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	67.92773	458.92429:2927 459.94788:998 460.90909:1455 461.8811:447 462.89847:987 463.88898:203	
267	Unknown	107	0.4881	0.6319667	0.7703167	508.9906	8570.421875	22090.09765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	152.2972	508.99057:9729 509.18164:362 509.39584:223 509.99063:1358 510.94028:1124 511.89893:281 511.98691:457 512.89569:966 512.98346:895 513.9024:455 513.9798:477	
268	Unknown	107	0.5102333	0.6319667	0.7481833	509.9906	1402.09753417969	3593.01586914063	null	[M+H]+	M + 1	isotope of 267	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.87941	509.99063:1358 510.94028:1124 511.89893:281 511.98691:457 512.89569:966 512.98346:895 513.9024:455 513.9798:477	
269	Unknown	107	0.4770333	0.6319667	0.77585	515.0063	12042.818359375	26285.177734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	173.3142	515.00635:15114 515.91504:371 516.01062:1875 516.98462:1024 517.93378:648 518.92761:2208 519.94147:248	
270	Unknown	107	0.5047	0.6319667	0.7537166	516.0106	1664.18481445313	3569.80615234375	null	[M+H]+	M + 1	isotope of 269	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.17411	515.91504:371 516.01062:1875 516.98462:1024 517.93378:648 518.92761:2208 519.94147:248 520.42816:241 520.93427:743	
271	Unknown	107	0.4991667	0.6319667	0.75925	523.9406	1040.78759765625	2807.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.01349	523.94055:1093 524.43701:223 524.9538:11025 525.15265:338 525.95483:1750 526.10181:223 526.42749:462 526.94727:2738 527.95685:638	
272	Unknown	107	0.4991667	0.6319667	0.7537166	524.9538	9997.3896484375	25575.318359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	142.7143	524.9538:11025 525.15265:338 525.95483:1750 526.10181:223 526.42749:462 526.94727:2738 527.95685:638 528.95148:1406 529.41919:204 529.92865:547	
273	Unknown	107	0.4659667	0.6319667	0.79245	530.9794	5687.08447265625	11004.1240234375	null	[M+H]+	M + 0	similar chromatogram in higher mz_310	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	74.33173	530.97943:7219 531.86121:344 531.9729:1065 532.52704:388 532.95801:15419 533.16632:380 533.5318:224 533.95642:2331 534.37213:233 534.95331:9029 535.4931:202 535.95526:2677	
274	Unknown	107	0.4825667	0.6319667	0.7869167	533.9607	2033.26257324219	4678.48681640625	null	[M+H]+	M + 1	isotope of 219	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.48647	533.5318:224 533.95642:2331 534.37213:233 534.95331:9029 535.4931:202 535.95526:2677 536.9516:6046 537.41534:211 537.82019:240 537.95178:586 538.93396:816	
275	Unknown	107	0.4604333	0.6319667	0.80905	540.9292	2620.09912109375	6089.29248046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	61.42215	540.45117:587 540.9292:2809 541.42242:220 541.93445:751 542.91101:2039 543.9184:432 544.90387:1456 545.91058:496	
276	Unknown	107	0.4991667	0.6319667	0.7537166	568.9196	1353.1142578125	2963.63940429688	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.04536	568.91956:1643 569.9184:412 569.99036:270 570.43793:275 570.91321:931 571.90967:364 572.92523:646 573.89972:424	
277	Unknown	107	0.4881	0.6319667	0.7703167	590.9891	5130.09033203125	11727.427734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	77.93647	590.98907:6202 591.40259:288 591.98596:1041 592.90393:1588 592.97339:1207 593.40167:203 593.89764:566 593.97272:354 594.90411:1408 595.91284:554	
278	Unknown	107	0.4991667	0.6319667	0.7537166	597.0076	4637.55029296875	9575.0341796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.28042	596.88684:735 597.00763:5770 598.00256:1084 598.92737:807 599.02173:554 599.39099:222 599.92395:701 600.93048:2221 601.93787:571	
279	Unknown	107	0.4936333	0.6319667	0.75925	604.9332	1162.68249511719	2553.4501953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.63786	604.93323:1545 605.36823:263 605.43231:246 605.92657:1370 606.56024:275 606.95142:8686 607.41125:308 607.94922:1544 608.94:3067	
280	Unknown	107	0.4770333	0.6319667	0.77585	606.9514	7299.255859375	16902.255859375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	124.7916	606.56024:275 606.95142:8686 607.41125:308 607.94922:1544 608.94:3067 609.94885:771 610.43365:293 610.93622:1701 611.41559:260 611.93561:622	
281	Unknown	107	0.4991667	0.6319667	0.75925	607.9492	1324.32751464844	3224.70336914063	null	[M+H]+	M + 1	isotope of 280	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.00163	607.94922:1544 608.94:3067 609.94885:771 610.43365:293 610.93622:1701 611.41559:260 611.93561:622 612.41046:270	
282	Unknown	107	0.4881	0.6319667	0.7703167	610.9445	1637.56188964844	3699.32006835938	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.34304	610.93622:1701 611.41559:260 611.93561:622 612.41046:270 612.97467:3304 613.94788:647 614.41931:245 614.9621:6253 615.45496:291	
283	Unknown	107	0.4770333	0.6319667	0.7703167	614.9621	5813.71337890625	13571.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	71.7729	614.9621:6253 615.45496:291 615.95398:1257 616.34601:244 616.9494:4235 617.15979:207 617.4165:239 617.95276:1355 618.36108:248 618.95306:2665 619.95032:787	
284	Unknown	107	0.4936333	0.6319667	0.75925	615.954	1076.13024902344	2242.60424804688	null	[M+H]+	M + 1	isotope of 283	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.76511	615.45496:291 615.95398:1257 616.34601:244 616.9494:4235 617.15979:207 617.4165:239 617.95276:1355 618.36108:248 618.95306:2665 619.95032:787 620.58978:239 620.89655:609	
285	Unknown	107	0.4715	0.6319667	0.7813833	618.9531	2365.68041992188	4952.32275390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.92774	618.95306:2665 619.95032:787 620.58978:239 620.89655:609 620.96271:463 621.90417:584 622.4361:230 622.56665:202 622.92279:2075 623.41718:236 623.92139:690	
286	Unknown	107	0.4881	0.6319667	0.7647833	622.9228	2076.33984375	4837.42236328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.24541	622.4361:230 622.56665:202 622.92279:2075 623.41718:236 623.92139:690 624.43628:222 624.90277:1968 625.89728:645 626.90369:1639 627.90643:511	
287	Unknown	107	0.5213	0.6319667	0.7315834	630.9341	2486.09106445313	5275.58935546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.22123	630.46655:232 630.93408:2450 631.93518:527 632.93091:2634 633.93427:958 634.46497:241 634.9256:1967 635.37421:203 635.91718:890	
288	Unknown	107	0.4936333	0.6319667	0.75925	666.9456	1186.22924804688	2635.79467773438	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.25143	666.94177:1563 667.40143:332 667.9364:603 668.91003:726 669.42041:220 669.91943:584 670.47784:234 670.9201:656 671.92572:350	
289	Unknown	107	0.5047	0.6319667	0.7481833	672.9851	2844.150390625	6000.6484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	60.65075	672.4892:515 672.98511:4213 673.4469:319 673.96637:717 674.39801:222 674.90997:1452 675.92322:692 676.39075:265 676.91168:1293 677.38074:251 677.91431:768	
290	Unknown	107	0.5157667	0.6319667	0.7537166	679.009	2714.14208984375	5380.08056640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.1472	678.60693:258 679.00897:3446 679.40973:293 679.88782:635 680.00269:628 680.36108:298 680.61328:208 680.90869:1075 681.45618:295 681.92859:590 682.43195:202 682.92694:2018 683.41754:202 683.87341:584 683.96124:446	
291	Unknown	107	0.5047	0.6319667	0.7537166	688.9493	3709.64990234375	7868.42333984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	85.60245	688.94928:5146 689.20593:202 689.45245:292 689.94861:1238 690.42242:261 690.93835:2076 691.9248:781 692.91278:1178 693.84869:402	
292	Unknown	107	0.5047	0.6319667	0.7481833	696.9592	3246.64233398438	6803.91845703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.64467	696.96057:3326 697.95374:1213 698.41199:229 698.95032:2944 699.92529:980 700.95044:2131 701.92871:721	
293	Unknown	107	0.4991667	0.6319667	0.75925	698.9503	2035.66479492188	3597.48046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.33897	698.95032:2944 699.92529:980 700.95044:2131 701.92871:721 702.44427:241 702.92755:838 703.78265:346 703.89935:561	
294	Unknown	107	0.4881	0.6319667	0.77585	700.9467	1612.78161621094	3106.84155273438	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.1481	700.95044:2131 701.92871:721 702.44427:241 702.92755:838 703.78265:346 703.89935:561 704.38397:213 704.922:1818 705.36298:295 705.57245:244 705.91663:765	
295	Unknown	107	0.4991667	0.6319667	0.74265	712.9312	1534.58129882813	2984.01123046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.28636	712.93121:1940 713.35461:280 713.90076:631 714.92572:1568 715.42719:211 715.91199:595 716.50775:220 716.92133:1469 717.9201:588	
