,m/z,rt,sn,score,peak area
1109,1064.8597,15.59,0.0,3,271327.970703125
1110,1065.8825,15.59,3.031,2,651831.2688802083
1111,1066.8635,15.59,0.0,2,432616.5319824219
1112,1096.0606,19.38,3.809,2,284453.53011067706
1113,1148.9421,16.52,0.0,2,138814.77099609375
1114,1149.9536,16.52,0.0,3,444954.3249511719
1115,1150.9659,16.52,0.0,3,262243.2416178385
1116,1152.1175,20.31,0.0,2,471004.1319986979
1117,1154.1008,20.31,0.0,2,117147.85217285156
1118,1194.8263,18.44,6.274,3,1156451.7470703125
1119,1194.8263,18.57,0.0,1,1297356.374226888
1120,1195.8303,18.44,0.0,2,1021784.9464518229
1121,1196.8352,18.44,5.196,2,363580.9682617187
1122,1199.759,18.44,4.272,2,686068.2301839193
1123,1199.759,18.57,0.0,2,762268.4189860024
1124,1199.999,19.37,7.19,3,1145828.6975911455
1125,1199.999,19.51,1.459,1,1197385.485677083
1126,1200.7672,18.44,4.386,3,550405.1728515625
1127,1200.7672,18.57,0.0,1,597411.3986409504
1128,1201.7762,18.44,2.478,1,177575.3427734375
1129,1201.9685,19.37,2.767,2,310441.2067057291
1130,1215.7491,18.44,2.171,3,495774.3343098958
1131,1215.7491,18.57,0.0,1,587384.5456136067
1132,1217.7445,18.44,0.0,1,182400.3898111979
1133,1222.9675,19.38,4.562,1,770829.4765218098
1134,1222.9675,19.5,2.001,1,866761.7307535806
1135,1235.8514,18.44,4.599,1,1925723.8833821611
1136,1235.8514,18.57,4.72,2,2183278.5762939453
1137,1236.8404,18.44,0.0,2,1807490.235636393
1138,1237.8303,18.45,1.02,3,426969.0812988281
1139,1237.8303,18.57,0.269,2,479082.4791666666
1140,1238.8705,18.44,0.0,1,168791.79166666666
1141,1325.8831,19.27,11.727,1,1880918.9934895835
1142,1325.8831,19.47,0.0,2,2023217.53515625
1143,1326.8911,19.27,11.167,2,1733165.110677083
1144,1326.8911,19.45,0.0,2,1893208.38671875
1145,1327.8999,19.28,7.778,3,764950.0303141277
1146,1327.8999,19.41,0.0,2,785023.0008138021
1147,1328.9095,19.27,2.481,2,173370.2229817708
1148,1342.9094,19.27,11.71,2,10737626.048828125
1149,1342.9094,19.48,0.0,2,11646012.231119791
1150,1343.9304,19.27,11.353,2,9912414.127604168
1151,1343.9304,19.45,0.0,2,11019421.690999348
1152,1344.9521,19.27,2.167,2,3266286.4811197915
1153,1344.9521,19.45,0.103,1,1826194.2175292969
1154,1345.9208,19.27,11.123,1,1516735.5455729165
1155,1345.9208,19.41,2.225,2,1637626.5651041665
1156,1345.9208,19.53,1.2,2,1650609.0545654295
1157,1346.9441,19.28,0.0,1,270343.0364583333
1158,1348.885,19.27,6.643,3,3664001.443969726
1159,1348.885,19.43,0.0,2,4283171.8616536455
1160,1349.9106,19.26,1.632,1,1061192.4104817708
1161,1349.9106,19.47,0.774,3,167865.27408854166
1162,1350.8828,19.26,4.223,2,434850.7859700521
