Average m/z,Average RT (min),Average sn,Average score,20181114_CoulterCreek_2,20181114_Crescent-Creek-May_2,20181114_SR518-Cal_1000mL_dil-to-160mL_3,20181114_SR520-Cal-in-DI_1000mL_dil-to-60mL_1,20181114_SR520-Cal-in-DI_400mL_2,20181114_SwanCreek-Dec_3
216.1627,6.27,inf,1.0,0.0,0.0,0.0,0.0,176592.16,0.0
216.19714,4.162,inf,0.9,137517.95,135423.0,0.0,0.0,149749.61,160774.28
216.25777,4.727,inf,0.47500002,643905.94,489900.84,0.0,0.0,448984.4,611401.5
217.04643,0.867,0.96000004,0.26666668,470090.47,0.0,238561.47,0.0,430606.8,0.0
217.04636,1.145,0.8815,0.6,174862.61,0.0,0.0,0.0,283613.0,0.0
217.0463,1.26,0.989,1.0,158615.77,0.0,0.0,0.0,0.0,0.0
217.04643,21.068,2.1385,0.775,485251.9,0.0,410672.44,396115.5,368548.12,0.0
217.04643,21.19,1.5225,0.67499995,620671.75,0.0,670728.56,663390.0,515319.72,0.0
217.0465,0.92,0.941,0.6,0.0,0.0,0.0,231074.64,0.0,0.0
217.0466,0.65,0.386,0.6,0.0,0.0,332687.97,0.0,0.0,0.0
217.0466,1.03,0.765,1.0,0.0,0.0,292190.78,0.0,0.0,0.0
217.055,5.9,inf,0.6,154340.11,139054.11,0.0,0.0,0.0,0.0
217.10718,4.592,inf,0.65000004,2615871.0,3290424.0,580479.06,139048.83,2377829.0,2514140.0
217.1071,4.73,inf,0.45000002,2670160.0,3412260.2,0.0,0.0,2389333.8,2591549.8
217.12456,8.852,inf,0.7833333,191733.02,189472.89,275346.3,188904.67,182881.03,192278.86
218.03835,0.622,2.1685,0.9,336743.2,644382.5,379150.38,0.0,0.0,764281.06
218.03835,0.758,1.8255,0.675,124790.66,608575.2,445129.53,0.0,0.0,894683.75
218.03838,21.045,inf,0.5,130472.24,131109.02,138718.81,119602.8,113248.08,142471.06
218.0383,0.85,1.117,1.0,0.0,758706.25,0.0,0.0,0.0,0.0
218.10799,4.587,inf,1.0,219675.53,289456.03,0.0,0.0,0.0,214924.53
218.1693,5.04,inf,1.0,0.0,0.0,0.0,0.0,308353.72,0.0
219.01723,0.615,inf,0.1,0.0,157940.97,0.0,0.0,0.0,179536.03
219.1489,7.625,11.609,0.35000002,0.0,0.0,0.0,497903.56,3472329.5,0.0
219.1489,7.74,1.102,0.1,0.0,0.0,0.0,508993.75,0.0,0.0
219.1489,7.96,1.633,0.6,0.0,0.0,0.0,0.0,3808571.0,0.0
219.1489,7.84,2.29,0.6,0.0,0.0,0.0,0.0,3783159.2,0.0
219.1839,9.64,inf,0.6,0.0,0.0,0.0,0.0,245803.03,0.0
219.18396,5.14,inf,0.8,0.0,0.0,0.0,185011.17,920281.06,0.0
220.0536,6.19,inf,0.6,0.0,0.0,0.0,0.0,128326.83,0.0
220.1504,7.63,5.561,0.1,0.0,0.0,0.0,0.0,398327.62,0.0
221.12115,8.235,inf,0.41666666,284553.88,265512.9,250820.3,275750.03,248345.45,259805.0
221.12114,8.606,inf,0.48000002,125698.06,133425.9,114791.88,129716.92,0.0,126794.78
221.1214,8.36,1.053,0.6,0.0,0.0,306100.3,0.0,0.0,0.0
221.13216,7.0,inf,0.325,1228549.9,1251851.2,0.0,0.0,879643.2,1220786.5
221.1389,3.95,inf,0.1,0.0,0.0,0.0,0.0,342869.34,0.0
221.15648,7.16,inf,0.4,0.0,193536.95,0.0,0.0,179202.05,172165.94
221.1566,7.31,1.318,1.0,0.0,0.0,0.0,0.0,112757.36,0.0
221.1566,10.247,inf,0.67499995,0.0,0.0,117993.35,112551.27,115337.61,108948.73
221.1654,6.69,5.229,0.1,0.0,0.0,0.0,0.0,384678.38,0.0
221.1654,8.51,1.572,1.0,0.0,0.0,0.0,0.0,1820951.9,0.0
221.1654,8.64,0.875,1.0,0.0,0.0,0.0,0.0,134519.95,0.0
221.16553,8.367,3.3176668,0.73333335,0.0,0.0,133558.1,247494.36,1562396.4,0.0
222.0074,0.62,inf,1.0,0.0,0.0,0.0,0.0,106190.4,0.0
222.114,5.12,inf,0.6,0.0,0.0,0.0,0.0,252521.88,0.0
222.1673,8.35,inf,1.0,0.0,0.0,0.0,0.0,191012.5,0.0
223.1203,8.045,0.832,0.55,0.0,0.0,106868.39,0.0,245543.0,0.0
223.12901,7.0,inf,0.26666668,381759.88,385880.16,0.0,0.0,0.0,349043.62
223.1292,5.07,1.08,0.1,0.0,0.0,0.0,0.0,202437.62,0.0
223.156,4.273,inf,0.43333337,0.0,0.0,1832682.2,403114.28,3051704.2,0.0
224.0412,0.62,inf,0.6,127232.16,0.0,0.0,0.0,0.0,0.0
224.131,8.75,1.715,1.0,0.0,0.0,0.0,0.0,1315431.5,0.0
224.131,8.86,1.148,1.0,0.0,0.0,0.0,0.0,1361301.0,0.0
224.13104,8.535,3.1205,0.55,0.0,0.0,0.0,240842.94,1104736.5,0.0
224.1311,8.65,1.512,0.6,0.0,0.0,0.0,264742.38,0.0,0.0
224.15797,4.27,inf,0.8,0.0,0.0,159801.38,0.0,293322.8,0.0
224.1849,5.685,inf,0.55,0.0,0.0,127427.29,0.0,169018.55,0.0
225.0473,7.46,inf,1.0,0.0,0.0,0.0,0.0,168553.77,0.0
225.0473,6.79,1.662,1.0,0.0,0.0,0.0,0.0,100727.13,0.0
225.1373,8.64,0.867,0.6,0.0,0.0,0.0,0.0,112150.81,0.0
225.1373,8.52,1.138,1.0,0.0,0.0,0.0,0.0,122247.984,0.0
225.1461,8.36,inf,0.6,0.0,0.0,0.0,0.0,0.0,364088.6
225.1463,8.262,3.1818333,0.6666667,334766.06,293340.7,379696.12,351696.88,343446.75,335746.1
225.1464,5.95,0.988,0.1,0.0,0.0,0.0,0.0,119262.38,0.0
225.1914,8.95,0.629,0.1,0.0,0.0,0.0,0.0,137271.77,0.0
225.1959,8.595,1.0065,0.35000002,0.0,0.0,0.0,100742.11,6759076.5,0.0
225.196,8.46,5.0375,0.1,0.0,0.0,205530.03,0.0,6325311.0,0.0
226.12099,8.292,6.7914,0.56000006,453712.56,408648.12,0.0,705106.75,4401599.5,551545.4
226.1211,8.53,1.216,0.6,0.0,0.0,0.0,0.0,4748511.0,0.0
226.1211,8.4,1.866,0.6,0.0,0.0,0.0,978397.06,0.0,0.0
226.1482,4.86,1.489,0.6,0.0,0.0,0.0,0.0,236757.34,0.0
226.166,7.92,inf,1.0,0.0,0.0,0.0,0.0,0.0,129440.06
226.1663,3.69,inf,1.0,0.0,0.0,0.0,0.0,178005.8,0.0
226.19337,4.656,inf,0.5,145796.92,171796.58,159858.84,158193.53,0.0,145854.81
226.2025,8.58,1.48,0.6,0.0,0.0,0.0,0.0,1016904.2,0.0
226.2025,8.46,7.132,0.6,0.0,0.0,0.0,0.0,982730.44,0.0
226.2206,11.16,3.383,0.6,0.0,0.0,0.0,0.0,300629.44,0.0
227.0637,9.74,inf,1.0,0.0,0.0,0.0,0.0,158472.36,0.0
227.1182,6.22,2.646,1.0,0.0,0.0,0.0,0.0,260809.89,0.0
227.1273,4.4,1.929,0.6,0.0,0.0,0.0,0.0,1724879.8,0.0
227.1273,4.26,inf,1.0,0.0,0.0,0.0,287530.2,1280842.1,0.0
227.1273,8.29,inf,0.8,0.0,0.0,0.0,113081.984,560459.6,0.0
227.209,9.54,1.287,1.0,0.0,0.0,0.0,0.0,2466391.2,0.0
227.209,9.4,1.795,1.0,0.0,0.0,0.0,0.0,2221897.2,0.0
227.2091,9.23,inf,0.8666666,0.0,0.0,176767.4,378754.12,2053720.5,0.0
228.04654,8.423,inf,0.35000002,719344.3,527659.5,0.0,0.0,224111.78,529890.94
228.0465,8.55,inf,0.73333335,761031.44,531754.75,0.0,0.0,0.0,574109.3
228.1288,4.23,inf,1.0,0.0,0.0,0.0,0.0,120981.484,0.0
228.1562,5.14,1.142,0.1,0.0,0.0,0.0,0.0,116119.4,0.0
228.19263,8.305,inf,0.35,573666.44,533205.25,672109.9,458440.5,399745.75,753555.44
228.1926,16.125,2.77,1.0,250749.9,0.0,0.0,210507.5,0.0,0.0
228.19263,16.307,inf,0.63333327,214969.06,178451.84,269710.62,244128.86,179779.48,148652.78
228.19263,8.182,2.4068334,0.56666666,565250.5,471869.6,653675.56,412099.7,382959.75,745668.1
228.1929,16.42,inf,0.6,0.0,0.0,293696.4,0.0,0.0,0.0
228.1929,8.42,1.134,0.1,0.0,0.0,743323.06,0.0,0.0,0.0
228.26564,4.96,87.54934,0.51666665,32094078.0,25409188.0,2236187.0,1575076.2,21111110.0,28997114.0
228.26584,5.08,inf,0.35000002,0.0,0.0,2355980.5,1650382.5,0.0,0.0
228.40253,4.96,inf,0.6,1623431.8,1151580.0,0.0,0.0,0.0,1459767.5
229.0706,7.97,1.14,1.0,0.0,0.0,0.0,0.0,178355.42,0.0
229.1256,6.63,inf,1.0,0.0,0.0,0.0,0.0,187198.55,0.0
229.1256,6.8,1.013,0.1,0.0,0.0,0.0,0.0,122051.04,0.0
229.1439,4.02,1.146,1.0,0.0,0.0,0.0,0.0,432510.53,0.0
229.1623,9.84,1.581,1.0,0.0,0.0,0.0,0.0,219873.98,0.0
229.18967,7.912,13.372,0.9,24709082.0,23897246.0,0.0,0.0,14584849.0,24472366.0
229.18971,8.123,3.6516666,0.56666666,27894548.0,26327626.0,402320.88,216333.16,1856713.4,26744804.0
229.1897,8.25,7.103,0.6,0.0,26860910.0,0.0,0.0,0.0,0.0
229.18967,8.36,1.812,0.55,0.0,0.0,0.0,0.0,236447.86,26827688.0
229.1989,5.62,1.163,1.0,0.0,0.0,0.0,0.0,583171.7,0.0
229.19897,5.487,inf,0.6,0.0,0.0,110070.82,310496.62,552906.6,0.0
229.27225,4.96,inf,0.48333335,5284686.5,4228303.0,326060.2,217168.3,3472316.5,4812252.5
229.2723,5.08,inf,0.6,0.0,0.0,0.0,0.0,3545831.0,0.0
229.31795,7.91,inf,0.56666666,1023274.94,977119.3,0.0,0.0,0.0,987412.06
230.06223,6.138,inf,0.3,1600386.1,1291147.5,142394.02,0.0,941676.1,1487381.8
230.0621,6.39,1.135,0.1,1685196.0,0.0,0.0,0.0,0.0,0.0
230.06213,6.275,1.59375,0.45,1635702.4,1496637.9,0.0,0.0,991478.8,1532122.4
230.1728,6.42,inf,0.6,0.0,0.0,0.0,0.0,142559.11,0.0
230.19112,7.907,inf,0.48333335,2829823.2,2483906.8,279460.06,136055.22,1671666.0,2605328.0
230.19104,8.13,inf,0.8,3203273.0,3139355.5,0.0,0.0,0.0,0.0
230.191,8.23,1.864,0.6,3228259.2,0.0,0.0,0.0,0.0,0.0
230.19106,8.043,2.2056665,0.43333337,0.0,2825108.5,0.0,0.0,1782436.0,2802471.0
230.19104,8.17,1.343,0.8,0.0,0.0,0.0,0.0,139406.39,3095945.0
230.24628,4.688,inf,0.675,579329.3,468065.38,0.0,0.0,406156.22,575451.06
230.2462,11.27,inf,0.35000002,117128.7,0.0,0.0,0.0,0.0,114109.984
230.27396,4.962,inf,0.67499995,365106.75,277318.9,0.0,0.0,214409.55,313874.28
231.0583,0.8,inf,0.6,0.0,0.0,0.0,0.0,123417.914,0.0
231.0674,6.133,inf,0.43333337,177887.67,160864.5,0.0,0.0,0.0,166425.03
231.123,6.66,inf,1.0,0.0,0.0,0.0,0.0,211303.47,0.0
231.16,4.92,2.343,0.1,0.0,0.0,0.0,0.0,330599.2,0.0
231.1876,7.89,inf,0.35000002,115469.51,111728.82,0.0,0.0,0.0,0.0
232.17004,7.855,inf,0.55,0.0,0.0,0.0,182462.38,530846.06,0.0
232.2351,6.3,inf,0.1,0.0,0.0,0.0,0.0,540972.06,0.0
232.2351,6.18,2.808,0.35000002,0.0,0.0,0.0,210348.86,443441.72,0.0
233.02596,21.66,0.90533334,0.4,126375.68,112712.49,134798.75,0.0,0.0,0.0
233.0262,21.74,0.927,1.0,0.0,0.0,215485.06,0.0,0.0,0.0
233.0262,21.94,0.994,0.1,0.0,0.0,177563.33,0.0,0.0,0.0
233.1099,10.51,3.445,0.1,0.0,0.0,0.0,0.0,460196.97,0.0
233.1565,7.57,0.717,0.6,0.0,0.0,0.0,0.0,380606.12,0.0
234.13773,4.592,inf,0.58000004,1738540.8,2233396.0,389828.16,0.0,1691706.9,1707124.2
234.1377,4.725,inf,0.1,1789340.9,0.0,0.0,0.0,1733911.1,0.0
234.19383,4.653,inf,0.8666666,0.0,308986.75,0.0,0.0,277924.38,316659.78
235.142,4.6,3.36,0.6,0.0,0.0,0.0,0.0,206333.8,0.0
235.1702,11.02,2.3212,0.45999998,248065.73,246227.6,223436.89,119185.95,0.0,288566.4
235.17017,11.14,inf,0.8,270991.3,275320.47,0.0,0.0,0.0,0.0
235.1797,4.41,inf,0.1,0.0,0.0,0.0,0.0,872707.7,0.0
235.1797,5.08,1.273,0.6,0.0,0.0,0.0,0.0,1599274.1,0.0
235.17976,4.953,inf,0.56666666,0.0,0.0,135650.84,243972.8,1560224.5,0.0
235.17976,4.27,inf,0.8666666,0.0,0.0,149885.77,152884.53,813827.0,0.0
236.075,6.36,2.174,0.1,0.0,0.0,0.0,0.0,6030010.0,0.0
236.075,6.49,3.051,1.0,0.0,0.0,0.0,0.0,6162153.0,0.0
236.07504,6.19,13.4595,0.8,0.0,0.0,0.0,1352321.1,5494819.0,0.0
236.0751,6.3,2.15,0.1,0.0,0.0,0.0,1395941.5,0.0,0.0
236.11275,4.642,inf,0.5,486896.56,397856.12,459339.44,484270.94,330448.56,463815.2
236.11269,4.76,1.3663334,0.26666668,0.0,475313.9,0.0,513321.88,0.0,482285.66
236.1978,6.06,inf,0.1,0.0,0.0,0.0,0.0,122191.31,0.0
237.0781,6.32,1.28,0.1,0.0,0.0,0.0,0.0,742521.8,0.0
237.07816,6.195,inf,0.55,0.0,0.0,0.0,149388.53,735544.25,0.0
237.154,5.6,1.022,0.6,0.0,0.0,0.0,0.0,168727.27,0.0
237.1635,4.7,0.908,1.0,0.0,0.0,0.0,0.0,116563.14,0.0
237.1729,4.82,3.241,0.6,0.0,0.0,0.0,0.0,638936.25,0.0
238.0759,6.19,inf,1.0,0.0,0.0,0.0,0.0,237691.77,0.0
238.1426,5.9,3.629,0.6,0.0,0.0,0.0,0.0,323271.78,0.0
238.16167,3.955,13.001499,0.55,0.0,0.0,0.0,490125.75,3367860.2,0.0
238.171,3.38,inf,0.1,0.0,101840.17,0.0,0.0,0.0,0.0
239.08723,4.585,inf,0.8,194634.2,0.0,0.0,0.0,0.0,182963.61
239.12553,7.19,1.9725,0.55,290334.9,257121.42,0.0,0.0,0.0,0.0
239.1257,5.83,1.471,0.6,0.0,0.0,0.0,0.0,1003539.7,0.0
239.12573,5.695,2.0735002,1.0,0.0,0.0,0.0,179145.1,734795.2,0.0
239.1353,5.06,0.983,0.1,0.0,0.0,0.0,0.0,108993.97,0.0
239.13034,7.065,1.4725,0.1,0.0,0.0,0.0,0.0,164671.81,593456.94
239.164,5.75,0.911,0.1,0.0,0.0,0.0,0.0,237511.89,0.0
239.2402,15.84,1.01,0.6,0.0,0.0,0.0,0.0,0.0,1451592.0
239.24036,15.71,1.951,0.32500002,1105806.8,1171779.1,0.0,0.0,551260.4,1388706.4
239.24043,15.592,inf,0.28000003,859946.06,960661.4,203959.12,0.0,508151.6,1037437.94
239.2501,6.35,inf,0.6,0.0,0.0,0.0,0.0,166833.03,0.0
240.01685,0.632,inf,0.33333334,488462.28,309057.88,285418.62,166050.3,378260.22,309355.1
240.017,0.755,inf,0.6,0.0,0.0,365798.75,0.0,407377.1,0.0
240.1417,8.68,inf,0.1,0.0,0.0,0.0,0.0,223339.05,0.0
240.1514,4.77,2.755,1.0,0.0,0.0,0.0,0.0,264367.75,0.0
240.1804,4.41,inf,0.1,0.0,0.0,1473503.0,0.0,0.0,0.0
240.18027,4.277,11.462001,0.7,0.0,0.0,1277498.4,285242.62,2821027.2,0.0
240.2376,15.583,inf,0.4,137281.7,126173.984,0.0,0.0,0.0,165424.62
240.26653,5.125,inf,0.47500002,521844.6,479373.94,0.0,0.0,282839.94,536579.4
240.2667,5.27,inf,0.1,0.0,0.0,0.0,0.0,530796.8,0.0
240.9884,0.74,inf,0.1,0.0,741741.56,0.0,0.0,0.0,0.0
240.98833,0.615,10.6685,0.8,0.0,674935.2,0.0,0.0,0.0,575886.25
241.0271,6.18,3.076,0.6,0.0,0.0,0.0,0.0,237421.06,0.0
241.1332,7.63,2.346,0.1,0.0,0.0,0.0,0.0,172105.2,0.0
241.1428,4.98,0.829,0.1,0.0,0.0,0.0,0.0,275180.47,0.0
241.1621,10.02,1.103,0.6,0.0,0.0,0.0,0.0,115968.08,0.0
241.1814,4.27,2.717,0.1,0.0,0.0,0.0,0.0,216026.1,0.0
242.1771,8.14,2.322,0.1,0.0,0.0,0.0,0.0,412678.2,0.0
242.1771,8.27,inf,1.0,0.0,0.0,0.0,0.0,436036.53,0.0
242.28365,5.247,inf,0.48333326,80502730.0,87810370.0,242129120.0,180825120.0,120662580.0,90490350.0
242.28354,5.405,50.97325,0.70000005,418925380.0,419994460.0,0.0,0.0,409963740.0,420177020.0
242.28354,5.77,1.4105,0.8,418519200.0,420806660.0,0.0,0.0,0.0,0.0
242.28998,5.337,inf,0.56666666,250951120.0,0.0,0.0,177170580.0,0.0,206606100.0
242.41933,5.25,inf,0.26666668,61476004.0,56183156.0,0.0,0.0,51630336.0,0.0
242.4192,5.5,2.598,1.0,58800824.0,0.0,0.0,0.0,0.0,0.0
242.4192,5.62,4.709,0.1,61476004.0,0.0,0.0,0.0,0.0,0.0
242.41936,5.357,inf,0.73333335,0.0,0.0,15421149.0,11910189.0,0.0,54946670.0
243.1185,3.95,inf,1.0,0.0,0.0,0.0,0.0,471712.72,0.0
243.138,7.68,0.572,0.1,0.0,0.0,0.0,0.0,149527.12,0.0
243.138,7.8,1.169,0.6,0.0,0.0,0.0,0.0,291515.3,0.0
243.138,7.97,1.133,1.0,0.0,0.0,0.0,0.0,146820.25,0.0
243.1477,8.34,1.325,1.0,0.0,0.0,0.0,0.0,124483.14,0.0
243.2837,5.47,0.723,0.1,42351012.0,0.0,0.0,0.0,0.0,0.0
243.28386,5.357,2.724,0.48333335,54749844.0,74003500.0,36570612.0,26064776.0,47958996.0,57090184.0
243.28384,5.695,0.4385,0.35000002,0.0,1246405.5,0.0,0.0,2193922.0,0.0
243.2841,5.58,0.641,0.1,0.0,0.0,1539837.8,0.0,0.0,0.0
243.28406,5.24,0.0315,0.1,0.0,0.0,622792.06,447281.2,0.0,0.0
243.42789,5.372,inf,0.48000002,8839404.0,5291820.5,2459971.8,0.0,3147371.2,8021015.5
244.1908,7.86,inf,0.6,0.0,0.0,195528.84,0.0,0.0,0.0
244.22955,5.25,inf,0.775,325577.06,335617.0,0.0,0.0,312673.22,321466.75
244.28815,5.245,7.7352495,0.79999995,15837320.0,14293324.0,0.0,0.0,3340810.8,14873029.0
244.28835,5.365,6.4655,0.47500002,0.0,11624170.0,3545770.8,2640293.0,8885471.0,0.0
244.28835,5.503,11.0773325,0.4,0.0,14293324.0,3740288.2,2803963.8,0.0,0.0
244.2883,5.71,0.027,0.1,0.0,0.0,0.0,0.0,8930692.0,0.0
244.2885,5.62,inf,1.0,0.0,0.0,3806267.0,0.0,0.0,0.0
244.4249,5.345,1.874,1.0,0.0,451919.16,0.0,0.0,0.0,377996.25
245.14,4.275,inf,0.8,0.0,0.0,357814.72,0.0,622564.44,0.0
245.2965,5.58,inf,0.6,0.0,0.0,0.0,0.0,0.0,611965.1
245.29666,5.455,1.9895,0.45000002,599960.2,576328.4,0.0,0.0,499000.53,595507.3
245.29672,5.332,inf,0.76000005,560768.3,494655.06,117152.836,0.0,378854.06,511157.62
246.1716,4.03,inf,0.6,0.0,0.0,0.0,0.0,239877.36,0.0
246.1816,4.48,inf,0.1,0.0,0.0,134868.02,0.0,0.0,0.0
246.9999,0.63,4.607,1.0,327908.9,0.0,0.0,0.0,0.0,0.0
247.1484,6.04,1.484,0.6,0.0,0.0,0.0,0.0,110632.36,0.0
247.1582,6.46,inf,1.0,0.0,0.0,0.0,0.0,122792.97,0.0
247.1679,6.397,inf,1.0,213765.39,235951.3,0.0,0.0,0.0,211777.5
247.178,8.46,inf,1.0,0.0,0.0,0.0,0.0,344276.06,0.0
248.1091,8.29,inf,0.1,0.0,0.0,0.0,0.0,122142.34,0.0
249.1534,5.12,0.832,0.6,0.0,0.0,0.0,0.0,125067.914,0.0
249.1534,5.25,1.105,1.0,0.0,0.0,0.0,0.0,103866.01,0.0
249.1534,5.64,0.408,1.0,0.0,0.0,0.0,0.0,127523.1,0.0
249.1534,6.04,0.816,0.6,0.0,0.0,0.0,0.0,211817.5,0.0
249.1534,7.03,1.199,0.6,0.0,0.0,0.0,0.0,132611.31,0.0
249.1633,5.96,1.823,0.6,0.0,0.0,0.0,0.0,1966953.6,0.0
249.1633,5.82,2.588,1.0,0.0,0.0,0.0,0.0,1799598.6,0.0
249.17334,4.915,inf,0.1,0.0,0.0,0.0,179768.12,989013.44,0.0
249.18323,11.338,2.4243333,0.5833333,278431.25,283558.8,313521.72,251604.84,287144.84,316309.0
249.18326,11.456,inf,0.55999994,0.0,356221.47,555918.5,338911.53,450587.28,390944.94
249.1833,11.67,1.03,1.0,0.0,0.0,0.0,0.0,113810.125,0.0
250.162,5.76,1.109,0.6,0.0,0.0,0.0,0.0,328337.7,0.0
250.172,4.92,1.77,0.1,0.0,0.0,0.0,0.0,157312.52,0.0
250.182,6.065,inf,0.55,0.0,0.0,0.0,107966.36,552932.6,0.0
251.1445,9.9,0.962,0.6,0.0,0.0,0.0,0.0,352397.44,0.0
251.1445,10.03,1.461,0.6,0.0,0.0,0.0,0.0,445315.3,0.0
251.1545,10.12,0.81,0.1,0.0,0.0,0.0,0.0,187309.56,0.0
251.1547,9.97,0.791,1.0,0.0,0.0,131642.88,0.0,0.0,0.0
251.16441,7.903,inf,0.8666666,190779.7,189715.75,0.0,0.0,0.0,172432.44
251.1746,6.57,inf,0.6,0.0,0.0,0.0,0.0,177915.3,0.0
251.1746,5.53,1.041,1.0,0.0,0.0,0.0,0.0,149557.73,0.0
251.18465,5.163,inf,0.8,414132.7,426859.25,1549050.0,921105.3,3197381.8,355849.28
251.1847,6.5,inf,0.1,0.0,0.0,0.0,0.0,363694.28,0.0
251.1847,5.96,inf,0.1,0.0,0.0,0.0,0.0,642397.06,0.0
251.18484,5.27,4.0245,0.55,0.0,0.0,1371768.4,758152.75,0.0,0.0
251.1848,5.39,inf,0.73333335,0.0,0.0,1549050.0,921105.3,3489286.0,0.0
252.1813,4.54,inf,0.1,0.0,0.0,0.0,0.0,490496.47,0.0
252.1914,5.24,1.551,0.1,0.0,0.0,0.0,0.0,315086.56,0.0
253.1617,4.05,inf,1.0,0.0,0.0,0.0,0.0,139426.52,0.0
253.1718,10.68,0.991,1.0,0.0,0.0,0.0,0.0,154803.86,0.0
253.1718,6.37,0.746,1.0,0.0,0.0,0.0,0.0,109784.72,0.0
253.1718,6.62,1.056,0.1,0.0,0.0,0.0,0.0,118716.89,0.0
253.1921,9.81,2.121,0.1,0.0,0.0,0.0,0.0,331299.94,0.0
253.2122,12.23,0.618,1.0,0.0,1395116.6,0.0,0.0,0.0,0.0
253.2122,12.44,0.882,0.1,0.0,382851.3,0.0,0.0,0.0,0.0
253.2123,12.77,0.803,0.6,0.0,0.0,0.0,0.0,192505.9,0.0
253.2123,13.11,inf,0.1,0.0,0.0,0.0,0.0,116818.984,0.0
254.1967,4.83,2.233,0.1,0.0,0.0,0.0,0.0,326503.38,0.0
254.21693,12.28,inf,0.8,0.0,258648.02,0.0,0.0,185456.25,0.0
255.01134,6.632,inf,0.4333333,245605.05,606256.6,858664.5,809466.44,373396.66,199261.33
255.01144,6.76,inf,0.8,0.0,652437.56,1022625.75,0.0,0.0,0.0
255.0624,7.91,2.167,0.6,0.0,0.0,0.0,0.0,1548115.1,0.0
255.06244,7.77,inf,0.6,0.0,0.0,0.0,214049.14,1410635.6,0.0
255.1542,7.58,1.996,0.1,0.0,0.0,0.0,0.0,177237.38,0.0
255.1848,10.64,0.73,1.0,0.0,0.0,0.0,0.0,310190.72,0.0
255.1848,10.93,0.858,0.6,0.0,0.0,0.0,0.0,292593.75,0.0
255.1848,11.33,0.973,0.6,0.0,0.0,0.0,0.0,499282.4,0.0
255.23566,14.485,inf,0.35000002,126762.94,0.0,0.0,0.0,0.0,100399.82
255.2358,12.795,1.652,0.8,303342.03,0.0,0.0,0.0,758391.44,0.0
255.23573,12.67,2.3713334,0.73333335,291698.34,0.0,0.0,0.0,570992.6,316698.56
255.2359,13.0,1.432,0.1,0.0,0.0,0.0,0.0,131953.64,0.0
255.2461,11.88,5.366,0.1,0.0,0.0,0.0,0.0,461470.47,0.0
255.2461,12.0,1.112,1.0,0.0,0.0,0.0,0.0,481101.22,0.0
256.0642,7.77,inf,1.0,0.0,0.0,0.0,0.0,144602.05,0.0
256.1769,6.44,1.404,0.1,0.0,0.0,0.0,0.0,571165.5,0.0
256.1769,6.57,0.213,1.0,0.0,0.0,0.0,0.0,708074.44,0.0
256.1769,3.44,1.516,0.1,0.0,0.0,0.0,0.0,137737.5,0.0
256.2279,7.163,inf,0.4,133128.98,136271.11,0.0,0.0,0.0,126189.26
256.2688,5.46,2.743,0.6,0.0,0.0,0.0,0.0,0.0,756352.4
256.2998,5.755,11.532833,0.5,8365715.5,6780261.5,633159.1,402227.88,4771692.5,7236545.5
256.29968,5.93,inf,0.79999995,9222507.0,7329750.0,0.0,0.0,5486626.5,8033879.0
256.2997,6.11,1.922,1.0,0.0,7342577.0,0.0,0.0,0.0,0.0
256.2999,6.04,2.702,0.6,0.0,0.0,0.0,0.0,5983222.0,0.0
256.96698,0.628,6.3112497,0.45000002,532985.9,1451383.4,452212.0,0.0,0.0,2052341.1
256.9669,0.77,inf,0.73333335,654089.75,1705486.6,0.0,0.0,0.0,2380233.5
256.96704,21.068,inf,0.71666664,322389.2,308371.22,299245.78,320963.4,275028.16,322983.03
257.1007,10.28,0.965,1.0,0.0,0.0,0.0,0.0,176240.47,0.0
257.1419,4.44,2.101,1.0,0.0,0.0,0.0,0.0,364448.97,0.0
257.1419,4.59,1.563,0.1,0.0,0.0,0.0,0.0,381723.0,0.0
257.1625,9.22,0.854,1.0,0.0,0.0,0.0,0.0,116348.234,0.0
257.1625,8.86,0.55,0.6,0.0,0.0,0.0,0.0,199917.33,0.0
257.1625,10.04,1.89,0.1,0.0,0.0,0.0,0.0,2461679.2,0.0
257.1625,9.92,1.856,1.0,0.0,0.0,0.0,0.0,2100657.2,0.0
257.1625,9.795,inf,1.0,0.0,0.0,0.0,231929.56,1714446.2,0.0
257.1727,6.43,inf,0.6,0.0,0.0,0.0,0.0,181336.2,0.0
257.1933,11.58,1.129,0.6,0.0,0.0,0.0,0.0,128515.92,0.0
257.1933,11.82,1.156,0.6,0.0,0.0,0.0,0.0,519805.44,0.0
257.23438,7.292,inf,0.4,2312134.2,2304051.2,0.0,177252.55,2111124.0,2181938.0
257.2343,7.427,inf,0.26666668,2468855.5,2451505.0,0.0,0.0,0.0,2383334.5
257.23444,7.172,inf,0.675,2231016.5,2168782.2,245432.27,0.0,0.0,2079498.1
257.2345,7.09,1.879,1.0,0.0,0.0,0.0,0.0,2153800.0,0.0
257.2345,7.51,1.483,0.6,0.0,0.0,0.0,0.0,2153800.0,0.0
257.2345,7.36,3.057,0.1,0.0,0.0,0.0,0.0,1981456.5,0.0
257.2444,15.6,inf,0.1,0.0,0.0,0.0,0.0,0.0,120161.46
257.26514,5.46,inf,0.70000005,127012.65,151016.88,0.0,0.0,170177.02,144938.62
257.30634,5.758,7.3670006,0.67499995,1483363.5,1085259.6,0.0,0.0,873761.3,1179038.6
