,mz,assymetric,integration,sn,hw,ab,label
3519,181.02815672215618,"[-0.15493332399999998, 0.027666665]",274035.81136067706,1.197,34383.0,1.323,2
3520,655.0469158054644,"[-0.011066666, 0.13279999199999998]",134827.80395507812,0.96,39994.0,0.901,3
3521,655.0469158054644,"[-0.005533333, 0.14386665799999998]",143466.72965494794,0.99,40128.0,0.886,3
3522,655.0469158054644,"[-0.005533333, 0.11619999299999999]",117803.87996419269,0.963,49729.0,0.885,3
3523,655.0469158054644,"[-0.005533333, 1.05133327]",1269650.9770507812,1.014,5602.0,1.123,3
3524,655.0469158054644,"[-0.011066666, 1.6101999029999998]",2620366.8979492188,0.0,3674.0,1.502,3
3525,565.567582543208,"[-0.099599994, 0.254533318]",5659483.521931965,7.416,642018.0,0.389,1
3526,565.567582543208,"[-0.315399981, 0.304333315]",6856092.129435221,3.076,63597.0,1.553,1
3527,565.567582543208,"[-0.44266664, 0.23239998599999998]",6974498.275024414,3.118,41613.0,2.035,1
3528,565.567582543208,"[-0.603133297, 0.12173332599999999]",7043627.197916666,0.0,23167.0,3.202,1
3529,532.440420502491,"[-0.049799997, 0.082999995]",393293.9692789713,2.842,194956.0,0.633,1
3530,532.440420502491,"[-0.16599999, 0.06639999599999999]",530274.8789876301,1.711,38789.0,1.401,1
3531,1216.744922598917,"[-0.038733330999999996, 0.14386665799999998]",397886.35237630206,2.866,100844.0,0.655,1
3532,1216.744922598917,"[-0.16599999, 0.044266664]",428336.8909505208,0.0,36646.0,1.463,1
3533,476.31206248706314,"[-0.044266664, 0.088533328]",363579.1924235026,4.41,196744.0,0.58,2
3534,158.9985648849963,"[-0.05533333, 0.105133327]",407444.791015625,2.554,130959.0,0.669,3
3535,158.9985648849963,"[-0.171533323, 0.027666665]",463747.8883870442,1.087,41311.0,1.565,3
3536,582.3485857313523,"[-0.033199997999999994, 0.082999995]",197363.80240885416,2.257,110309.0,0.733,2
3537,465.27736036541495,"[-0.033199997999999994, 0.05533333]",119308.40852864583,0.0,129172.0,0.652,2
3538,226.1883652961848,"[-0.033199997999999994, 0.07193332899999999]",154554.87255859375,2.048,99864.0,0.775,2
3539,325.22617516786585,"[-0.049799997, 0.099599994]",307884.3590494792,0.0,138959.0,0.549,1
3540,369.36980299980814,"[-0.033199997999999994, 0.06639999599999999]",286925.7316894531,3.357,253720.0,0.631,2
3541,688.4384148541297,"[-0.011066666, 0.127266659]",147712.59521484375,1.173,44414.0,0.962,2
3542,645.5012545689002,"[-0.033199997999999994, 0.07193332899999999]",186745.94189453125,0.0,157882.0,0.592,2
3543,768.6099800349533,"[-0.011066666, 0.23239998599999998]",260221.81547037757,0.916,26611.0,0.913,3
3544,768.6099800349533,"[-0.005533333, 0.38733331]",547354.8033854166,0.782,13725.0,1.43,3
3545,413.2761741445977,"[-0.011066666, 0.07746666199999999]",123106.26558430988,0.725,63372.0,1.371,3
3546,280.1608344475906,"[-0.033199997999999994, 0.099599994]",319052.3239746094,3.033,153821.0,0.651,1
3547,280.1608344475906,"[-0.16599999, 0.24346665199999998]",786664.3600667317,1.1,14531.0,1.787,1
3548,218.0335306466809,"[-0.011066666, 0.099599994]",136026.80716959634,1.446,66957.0,0.918,2
3549,721.5090543707576,"[-2.2741998629999998, 4.122333085]",423306041.267985,20.8,16796.0,3.408,1
3550,721.5090543707576,"[-2.916066491, 0.188133322]",263403469.64843747,2.333,1615823.0,0.094,1
3551,721.5090543707576,"[-3.7515997739999998, 0.304333315]",340423266.74934894,3.674,525182.0,0.218,1
3552,721.5090543707576,"[-5.024266364, 0.542266634]",383861484.8681233,1.933,109399.0,0.627,1
3553,721.5090543707576,"[-5.2621996829999995, 1.134333265]",423306041.267985,94.423,76247.0,0.751,1
3554,1221.963646596817,"[-0.05533333, 0.16046665699999998]",940728.6373697916,5.845,230825.0,0.484,1
3555,1221.963646596817,"[-0.199199988, 0.06639999599999999]",1006908.3700764973,2.043,40109.0,1.969,1
3556,1235.825151215177,"[-0.05533333, 0.22686665299999997]",2040978.2296549478,21.246,399663.0,0.355,1
3557,1235.825151215177,"[-0.282199983, 0.011066666]",2052231.8190104165,0.0,19729.0,6.692,1
3558,458.35042042440637,"[-0.016599998999999997, 0.105133327]",158642.88061523438,1.421,61465.0,0.964,2
3559,575.4023026791534,"[-0.099599994, 0.16046665699999998]",1279000.6516927083,5.153,191242.0,0.547,1
3560,575.4023026791534,"[-0.260066651, 0.094066661]",1415375.2491048174,0.0,29974.0,2.083,1
3561,225.19534260117612,"[-0.038733330999999996, 0.07193332899999999]",199296.77876790363,0.0,148627.0,0.606,1
3562,647.4665247748711,"[-0.038733330999999996, 0.14386665799999998]",270584.7892252604,0.0,56958.0,0.788,1
3563,430.36567816611915,"[-0.027666665, 0.088533328]",165232.59293619794,1.692,99969.0,0.677,3
3564,186.9968800303038,"[-0.027666665, 0.07193332899999999]",753189.0436604817,0.0,1165441.0,0.36,3
3565,186.9968800303038,"[-0.005533333, 1.416533248]",2294985.5896809897,0.932,3713.0,1.691,3
3566,186.9968800303038,"[-0.011066666, 1.5382665739999999]",2629848.334554036,1.102,4155.0,1.459,3
3567,433.33674335602586,"[-0.027666665, 0.47586663799999995]",1618228.4065755205,2.093,20799.0,1.698,1
3568,433.33674335602586,"[-0.16599999, 0.13279999199999998]",1240021.912923177,2.226,124514.0,0.617,1
3569,433.33674335602586,"[-0.29879998199999996, 0.193666655]",1607377.684895833,3.755,38968.0,0.941,1
3570,433.33674335602586,"[-0.43713330699999997, 0.06639999599999999]",1618228.4065755205,1.453,14444.0,2.445,1
3571,551.3833519262344,"[-0.033199997999999994, 0.204733321]",384141.19156901044,0.0,44361.0,0.846,1
3572,416.3456996806746,"[-0.005533333, 0.215799987]",276202.6710205078,1.096,25646.0,1.216,2
3573,354.2770211500709,"[-0.027666665, 0.06639999599999999]",130489.90087890625,0.0,128852.0,0.633,3
3574,394.34927823739713,"[-0.044266664, 0.094066661]",320836.1194661458,4.138,167640.0,0.553,3
3575,181.0353978484251,"[-0.011066666, 0.12173332599999999]",183775.0706380208,1.396,56773.0,1.016,2
3576,181.0353978484251,"[-0.027666665, 0.5754666319999999]",957642.9733072916,1.525,14853.0,0.981,2
3577,181.0353978484251,"[-0.15493332399999998, 0.260066651]",734664.3767903646,1.55,32721.0,0.721,2
3578,181.0353978484251,"[-0.27666664999999996, 0.326466647]",957642.9733072916,1.504,14646.0,0.995,2
3579,476.2930107666324,"[-0.005533333, 0.088533328]",178032.20865885416,0.517,181201.0,0.614,3
3580,318.2767527202369,"[-0.005533333, 0.569933299]",1974485.8864746094,1.036,9669.0,3.412,1
3581,318.2767527202369,"[-0.127266659, 0.099599994]",1316959.8841145833,2.448,268926.0,0.526,1
3582,318.2767527202369,"[-0.24346665199999998, 0.13833332499999998]",1729096.408203125,2.33,58028.0,1.131,1
3583,318.2767527202369,"[-0.39286664299999996, 0.182599989]",1974485.8864746094,1.77,16520.0,1.997,1
3584,392.2883336285454,"[-0.038733330999999996, 0.088533328]",613668.1725260416,2.815,345397.0,0.607,1
3585,392.2883336285454,"[-0.204733321, 0.12173332599999999]",943860.4311523436,1.433,26358.0,1.859,1
3586,338.33619926358534,"[-0.005533333, 0.088533328]",1302724.9114583333,0.48,1412422.0,0.577,3
3587,338.33619926358534,"[-0.005533333, 0.13833332499999998]",279417.226155599,0.663,115528.0,0.647,3
3588,338.33619926358534,"[-0.127266659, 0.12173332599999999]",435077.2882486979,0.403,40550.0,0.958,3
3589,338.33619926358534,"[-0.011066666, 0.127266659]",143211.3523763021,0.922,48838.0,0.848,3
3590,597.592268532184,"[-0.060866662999999994, 0.16046665699999998]",765813.5805257161,2.902,152651.0,0.567,1
3591,597.592268532184,"[-0.182599989, 0.29879998199999996]",1244939.4975585935,2.724,29130.0,1.02,1
3592,597.592268532184,"[-0.420533308, 0.06639999599999999]",1251512.411865234,1.812,19163.0,1.524,1
3593,666.4642599254579,"[-0.07193332899999999, 0.12173332599999999]",1254471.841796875,3.421,334668.0,0.553,1
3594,666.4642599254579,"[-0.188133322, 0.23793331899999998]",1783830.033854167,3.729,47586.0,1.143,1
3595,666.4642599254579,"[-0.348599979, 0.094066661]",1801086.0176595051,0.0,27165.0,1.872,1
3596,256.9613220617244,"[-0.049799997, 0.07193332899999999]",307413.2200113932,3.613,180185.0,0.637,1
3597,356.3235040753347,"[-0.033199997999999994, 0.094066661]",146714.1251627604,1.457,60902.0,0.823,2
3598,356.3235040753347,"[-0.044266664, 0.07746666199999999]",203055.98710123694,2.382,109327.0,0.694,2
3599,764.5624950528063,"[-0.011066666, 0.7414666219999999]",1798295.6979573565,1.131,7999.0,2.197,2
3600,764.5624950528063,"[-0.26559998399999996, 0.470333305]",1777005.1482747395,2.198,15890.0,1.143,2
3601,764.5624950528063,"[-0.735933289, 0.016599998999999997]",1798295.6979573565,1.178,8330.0,2.109,2
3602,764.5624950528063,"[-0.05533333, 0.29879998199999996]",373044.2271728515,1.106,16985.0,0.969,2
3603,474.353732884994,"[-0.027666665, 0.11066666]",180946.24511718747,0.0,67360.0,0.777,2
3604,364.3367556172105,"[-0.033199997999999994, 0.07193332899999999]",184132.0626627604,2.153,146449.0,0.629,2
3605,364.3367556172105,"[-0.16046665699999998, 0.027666665]",279115.05037434894,0.0,32599.0,1.339,2
3606,419.3205996413563,"[-0.13279999199999998, 0.348599979]",4370673.401041666,2.686,136088.0,0.767,1
3607,419.3205996413563,"[-0.254533318, 0.188133322]",4149615.530802409,2.164,175117.0,0.669,1
3608,419.3205996413563,"[-0.41499997499999997, 0.13279999199999998]",4638076.184895832,2.407,75178.0,1.138,1
3609,419.3205996413563,"[-0.5311999679999999, 0.11619999299999999]",4883929.494140625,1.971,32689.0,1.972,1
3610,419.3205996413563,"[-0.647399961, 0.38733331]",5385383.126790365,1.708,10057.0,2.768,1
3611,372.3216604015179,"[-0.033199997999999994, 0.082999995]",187444.525390625,2.468,124028.0,0.619,2
3612,300.1980625870704,"[-0.044266664, 0.14386665799999998]",366188.27392578125,0.0,75688.0,0.756,1
3613,342.3521335116259,"[-0.05533333, 0.14939999099999998]",1756584.3092447915,10.547,593898.0,0.39,1
3614,342.3521335116259,"[-0.204733321, 0.177066656]",2036872.6165364583,2.154,34200.0,2.261,1
3615,342.3521335116259,"[-0.326466647, 0.06639999599999999]",2049578.3790690103,1.755,22593.0,3.252,1
3616,344.2333353648874,"[-0.07193332899999999, 0.088533328]",533068.3116861979,4.456,188061.0,0.609,1
3617,262.2151030595684,"[-0.022133332, 0.127266659]",210709.1220703125,0.0,48539.0,1.076,1
3618,515.3836919237459,"[-0.033199997999999994, 0.13833332499999998]",319194.6733398437,0.0,77036.0,0.779,1
3619,531.4829089146427,"[-0.022133332, 0.07746666199999999]",137947.0889078776,1.861,99031.0,0.777,3
3620,564.437600336475,"[-0.044266664, 0.06639999599999999]",513459.0356038411,3.356,407869.0,0.569,1
3621,564.437600336475,"[-0.16046665699999998, 0.099599994]",731288.8912760416,0.0,32085.0,1.865,1
3622,338.2144225884844,"[-0.027666665, 0.06639999599999999]",102245.58056640625,0.0,86544.0,0.739,3
3623,430.2968265429125,"[-0.038733330999999996, 0.082999995]",157510.88330078125,1.421,76263.0,0.771,3
3624,489.3082673821677,"[-0.044266664, 0.06639999599999999]",377044.82674153644,3.29,291600.0,0.584,2
3625,489.3082673821677,"[-0.193666655, 0.005533333]",504729.7116699219,0.964,28896.0,2.436,2
3626,369.2368564614538,"[-0.044266664, 0.06639999599999999]",297825.0321858724,2.487,198637.0,0.677,2
3627,450.3361727669619,"[-0.05533333, 0.11066666]",1099500.5096842446,4.11,444569.0,0.497,1
3628,450.3361727669619,"[-0.199199988, 0.177066656]",1645189.4275716143,2.92,47726.0,1.347,1
3629,450.3361727669619,"[-0.33199998, 0.099599994]",1702782.8820800781,0.0,24595.0,2.057,1
3630,505.40093618444183,"[-0.177066656, 0.204733321]",2809067.282877604,3.483,190255.0,0.56,1
3631,505.40093618444183,"[-0.315399981, 0.11066666]",2969650.189127604,2.774,95115.0,0.952,1
3632,505.40093618444183,"[-0.448199973, 0.193666655]",3334789.2604166665,2.021,20338.0,2.202,1
3633,505.40093618444183,"[-0.5754666319999999, 0.099599994]",3369455.8081054688,1.64,13958.0,2.931,1
3634,291.2444855660255,"[-0.027666665, 0.07193332899999999]",128388.01293945311,0.0,99907.0,0.717,2
3635,354.3053638786061,"[-0.016599998999999997, 0.22133332]",500683.7718098957,0.457,25796.0,1.897,3
3636,354.3053638786061,"[-0.011066666, 0.094066661]",277498.9420572916,0.357,98283.0,1.413,3
3637,354.3053638786061,"[-0.049799997, 0.07193332899999999]",499224.96240234375,1.522,263872.0,0.706,3
3638,354.3053638786061,"[-0.016599998999999997, 0.210266654]",513926.560546875,0.8,60318.0,0.916,3
3639,354.3053638786061,"[-0.005533333, 0.12173332599999999]",174579.55517578125,0.71,75179.0,0.793,3
3640,609.566652770503,"[-0.027666665, 0.35966664499999995]",580004.8545735676,1.177,23260.0,0.92,2
3641,334.2336560803707,"[-0.07746666199999999, 0.177066656]",959667.8147379556,7.449,186065.0,0.441,1
3642,334.2336560803707,"[-0.204733321, 0.094066661]",1006792.0951334634,0.0,31180.0,2.001,1
3643,540.3141401069016,"[-0.044266664, 0.07193332899999999]",239502.47070312497,2.201,138885.0,0.707,1
3644,540.3141401069016,"[-0.16046665699999998, 0.016599998999999997]",311205.1605224609,0.0,32687.0,1.68,1
3645,538.5448483376496,"[-0.05533333, 0.105133327]",1052725.7239583333,2.681,378690.0,0.597,1
3646,538.5448483376496,"[-0.182599989, 0.24346665199999998]",1707000.806640625,2.49,46510.0,1.119,1
3647,538.5448483376496,"[-0.30986664799999997, 0.16046665699999998]",1767527.6502278645,2.056,25780.0,1.715,1
3648,398.3443403481023,"[-0.022133332, 0.32093331399999997]",1383136.8347167969,1.516,67822.0,0.959,1
3649,398.3443403481023,"[-0.15493332399999998, 0.14386665799999998]",1284199.991048177,1.786,91730.0,0.868,1
3650,398.3443403481023,"[-0.282199983, 0.22133332]",1647578.541503906,0.932,28404.0,1.266,1
3651,398.3443403481023,"[-0.398399976, 0.171533323]",1723837.993001302,0.707,19050.0,1.541,1
3652,413.37537034554964,"[-0.033199997999999994, 0.11619999299999999]",246286.00683593747,1.917,80616.0,0.757,2
3653,413.37537034554964,"[-0.15493332399999998, 0.016599998999999997]",270193.2862955729,0.0,36621.0,1.388,2
3654,393.2938581745572,"[-0.011066666, 0.23793331899999998]",375746.8292643228,1.485,29944.0,1.12,2
3655,285.1694293594315,"[-0.033199997999999994, 0.05533333]",182179.47603352863,2.379,193753.0,0.664,2
3656,519.4193225077379,"[-0.05533333, 0.14939999099999998]",2000505.3531901042,12.282,732735.0,0.36,1
3657,519.4193225077379,"[-0.177066656, 0.14386665799999998]",2223200.0986328125,0.0,55481.0,2.153,1
3658,519.4193225077379,"[-0.005533333, 0.188133322]",220170.837890625,0.0,30169.0,1.077,1
3659,1217.767397263782,"[-0.027666665, 0.094066661]",156194.31612141925,0.0,74373.0,0.784,2
3660,391.28537988192863,"[-0.060866662999999994, 0.099599994]",2649406.829427083,4.066,1154316.0,0.493,1
3661,391.28537988192863,"[-0.210266654, 0.16046665699999998]",3765324.3792317705,2.152,85684.0,1.769,1
3662,391.28537988192863,"[-0.337533313, 0.11619999299999999]",3946510.8059488935,1.88,43793.0,2.422,1
3663,391.28537988192863,"[-0.45373330599999995, 0.42606664099999997]",4483858.565592447,1.661,11442.0,2.801,1
3664,705.4990158287272,"[-0.016599998999999997, 0.354133312]",421408.27099609375,1.159,15913.0,1.066,2
3665,283.20290824877213,"[-0.05533333, 0.11066666]",494396.19909667963,4.448,177393.0,0.56,1
3666,283.20290824877213,"[-0.182599989, 0.022133332]",538275.6124674479,0.0,31894.0,2.228,1
3667,319.28407784795434,"[-0.022133332, 0.06639999599999999]",145476.23657226562,1.365,116902.0,0.878,3
3668,559.4029291390792,"[-0.033199997999999994, 0.07746666199999999]",211974.6396484375,1.943,140776.0,0.68,2
3669,559.4029291390792,"[-0.15493332399999998, 0.033199997999999994]",309518.5740966797,1.39,37269.0,1.298,2
3670,723.7346834553259,"[-0.044266664, 0.049799997]",489203.6015625,1.123,398498.0,0.768,3
3671,723.7346834553259,"[-0.005533333, 0.11066666]",316306.96484374994,0.709,174335.0,0.744,3
3672,142.15775838091542,"[-0.022133332, 0.06639999599999999]",122974.47257486978,0.0,120224.0,0.722,2
3673,663.6710357745551,"[-0.049799997, 0.105133327]",4281642.235026041,0.0,1569586.0,0.629,1
3674,1344.9235800804809,"[-0.06639999599999999, 0.182599989]",4781940.9765625,12.605,1125855.0,0.379,1
3675,1344.9235800804809,"[-0.24899998499999998, 0.15493332399999998]",5243028.65283203,4.487,56368.0,3.154,1
3676,442.3381845094694,"[-0.022133332, 0.193666655]",272345.9290364583,1.293,32216.0,1.004,1
3677,400.3730375516022,"[-0.038733330999999996, 0.082999995]",188457.94710286456,0.0,107216.0,0.656,2
3678,546.3995514608373,"[-0.016599998999999997, 0.099599994]",139115.0144856771,0.0,59050.0,0.965,2
3679,615.5696525644785,"[-0.099599994, 0.14939999099999998]",735739.5179036459,2.126,95187.0,0.69,2
3680,615.5696525644785,"[-0.22133332, 0.11066666]",881584.3456624348,1.577,39676.0,1.115,2
3681,615.5696525644785,"[-0.011066666, 0.260066651]",315600.9013671875,0.852,30801.0,0.771,2
3682,339.3391379717891,"[-0.005533333, 0.07746666199999999]",363573.3619791667,0.668,535359.0,0.545,3
3683,339.3391379717891,"[-0.127266659, 0.016599998999999997]",497487.16992187494,0.165,76377.0,1.741,3
3684,339.3391379717891,"[-0.07746666199999999, 0.011066666]",122437.42765299478,0.795,82666.0,1.046,3
3685,626.6246690460497,"[-0.027666665, 0.13279999199999998]",238747.0802408854,0.0,66125.0,0.776,1
3686,388.26081630892054,"[-0.060866662999999994, 0.049799997]",453978.5395914713,2.474,314022.0,0.653,3
3687,389.20931042320785,"[-0.033199997999999994, 0.049799997]",285134.6207682291,2.578,314765.0,0.728,2
3688,1199.973501413549,"[-0.06639999599999999, 0.105133327]",1066199.454752604,6.556,419737.0,0.478,1
3689,1199.973501413549,"[-0.182599989, 0.07746666199999999]",1202632.7290039065,0.0,42228.0,2.33,1
3690,731.6224843129634,"[-0.016599998999999997, 0.088533328]",577107.64453125,0.987,335065.0,0.862,3
3691,576.392826435657,"[-0.060866662999999994, 0.088533328]",373997.4495442708,2.564,130214.0,0.712,2
3692,1237.853526709218,"[-0.044266664, 0.105133327]",591898.9609375,4.031,261449.0,0.561,1
3693,1237.853526709218,"[-0.16599999, 0.05533333]",698931.2003173828,0.0,43621.0,1.81,1
3694,981.5949717404496,"[-0.033199997999999994, 0.082999995]",296026.11474609375,3.734,208590.0,0.582,1
3695,1238.844185928387,"[-0.033199997999999994, 0.07193332899999999]",152198.84326171875,0.0,119695.0,0.637,2
3696,329.06017260135417,"[-0.016599998999999997, 0.082999995]",106100.88037109375,0.0,63216.0,0.936,2
3697,329.06017260135417,"[-0.033199997999999994, 0.049799997]",118890.6512044271,0.0,147699.0,0.647,2
3698,359.31479491840264,"[-0.044266664, 0.07746666199999999]",528013.8841552734,3.886,345387.0,0.571,1
3699,359.31479491840264,"[-0.177066656, 0.016599998999999997]",631255.9046223959,0.0,35879.0,2.596,1
3700,1342.934605165679,"[-0.06639999599999999, 0.199199988]",10368349.3285319,11.816,2153925.0,0.378,1
3701,1342.934605165679,"[-0.260066651, 0.204733321]",11391645.202229816,0.0,106882.0,2.73,1
3702,1200.981882447992,"[-0.060866662999999994, 0.11619999299999999]",908728.475423177,6.478,347738.0,0.461,1
3703,1200.981882447992,"[-0.215799987, 0.027666665]",997185.7696533203,0.0,29160.0,3.192,1
3704,361.2169562795807,"[-0.011066666, 0.14386665799999998]",404330.4766845703,1.345,164704.0,0.566,2
3705,590.4169237706755,"[-0.005533333, 0.094066661]",107712.57356770833,0.0,55511.0,1.082,2
3706,533.3569877163771,"[-0.05533333, 0.177066656]",1828695.3815917969,10.558,484202.0,0.387,1
3707,533.3569877163771,"[-0.193666655, 0.171533323]",2057326.7645670571,2.256,42273.0,2.019,1
3708,533.3569877163771,"[-0.315399981, 0.082999995]",2095145.3267415366,0.0,23793.0,3.07,1
3709,533.3569877163771,"[-0.027666665, 0.05533333]",107796.19677734375,0.0,123774.0,0.7,1
3710,533.3569877163771,"[-0.022133332, 0.06639999599999999]",113358.81681315103,0.0,102142.0,0.783,1
3711,1200.789744560974,"[-0.038733330999999996, 0.13279999199999998]",544943.5475260416,4.721,192057.0,0.534,1
3712,1200.789744560974,"[-0.15493332399999998, 0.05533333]",588934.3271077474,0.0,40415.0,1.824,1
3713,179.1051018607848,"[-0.033199997999999994, 0.049799997]",105454.90104166666,0.0,120434.0,0.703,3
3714,212.1151763153315,"[-0.049799997, 0.07193332899999999]",659227.9270019531,4.597,412497.0,0.597,3
3715,249.18764079023683,"[-0.033199997999999994, 0.082999995]",259666.4609375,2.393,152325.0,0.699,1
3716,249.18764079023683,"[-0.15493332399999998, 0.011066666]",315913.54585774743,1.027,32168.0,1.972,1
3717,335.2378424915095,"[-0.027666665, 0.07193332899999999]",139395.46805826822,0.0,108550.0,0.716,3
3718,520.4175456301728,"[-0.049799997, 0.13279999199999998]",664960.4138997395,9.441,273510.0,0.403,2
3719,520.4175456301728,"[-0.177066656, 0.011066666]",670218.4151204426,1.122,31545.0,3.322,2
3720,422.2491921233419,"[-0.033199997999999994, 0.099599994]",298412.8962402344,0.0,145946.0,0.642,1
3721,737.557821752791,"[-0.033199997999999994, 0.13833332499999998]",275009.50797526044,1.631,72232.0,0.716,2
3722,737.557821752791,"[-0.15493332399999998, 0.06639999599999999]",324826.11690266925,0.888,30493.0,1.203,2
3723,444.3064930943689,"[-0.022133332, 0.088533328]",153472.2061360677,0.0,84904.0,0.817,3
3724,359.1998348778016,"[-0.06639999599999999, 0.24899998499999998]",10006881.349609373,16.04,1771016.0,0.314,1
3725,359.1998348778016,"[-0.22133332, 0.16599999]",10436363.091308594,2.089,149074.0,2.582,1
3726,359.1998348778016,"[-0.337533313, 0.315399981]",11902114.025227861,4.555,50522.0,3.058,1
3727,500.3722129178449,"[-0.022133332, 0.22686665299999997]",315132.8352864583,0.0,26031.0,1.08,1
3728,558.419265534818,"[-0.016599998999999997, 0.24899998499999998]",369669.9446207682,1.132,21736.0,1.334,1
3729,579.536884615464,"[-0.005533333, 0.12173332599999999]",140021.6027018229,0.948,40368.0,1.185,2
3730,451.34603622164565,"[-0.027666665, 0.07746666199999999]",156005.28125,0.0,114731.0,0.681,2
3731,310.3068985425532,"[-0.05533333, 0.088533328]",1008527.3206787109,4.061,515763.0,0.523,1
3732,310.3068985425532,"[-0.171533323, 0.094066661]",1274270.982828776,2.033,62454.0,1.6,1
3733,310.3068985425532,"[-0.29879998199999996, 0.05533333]",1384651.5547688804,1.514,22378.0,2.73,1
3734,391.238429392432,"[-0.033199997999999994, 0.105133327]",8055291.8359375,2.831,4061421.0,0.574,2
3735,368.4254444858059,"[-0.027666665, 0.13833332499999998]",783382.2517903645,3.034,238428.0,0.66,1
3736,368.4254444858059,"[-0.16599999, 0.127266659]",1007417.5968424479,1.838,47237.0,1.372,1
3737,368.4254444858059,"[-0.29879998199999996, 0.082999995]",1107985.6564127603,1.432,19746.0,2.13,1
3738,768.4562764838645,"[-0.005533333, 0.088533328]",124918.603515625,0.941,95379.0,0.819,3
3739,492.3316482951024,"[-0.060866662999999994, 0.193666655]",4460776.868489584,8.491,979384.0,0.389,1
3740,492.3316482951024,"[-0.23239998599999998, 0.177066656]",5129098.875651041,2.541,81676.0,2.073,1
3741,492.3316482951024,"[-0.376266644, 0.11619999299999999]",5289201.301757811,2.241,37471.0,3.221,1
3742,492.3316482951024,"[-0.520133302, 0.23793331899999998]",5590576.531087239,1.365,10066.0,5.348,1
3743,375.2370663473101,"[-0.049799997, 0.088533328]",407077.6474609375,3.313,178831.0,0.658,1
3744,375.2370663473101,"[-0.177066656, 0.011066666]",467535.1381429036,0.0,31556.0,2.316,1
3745,384.29001939699486,"[-0.022133332, 0.13279999199999998]",174712.77787272134,0.0,41807.0,0.963,1
3746,644.4950777571368,"[-0.044266664, 0.088533328]",479693.3190917969,3.582,275719.0,0.546,1
3747,644.4950777571368,"[-0.16046665699999998, 0.099599994]",646498.5963541666,1.504,33461.0,1.581,1
3748,1343.9556029758098,"[-0.005533333, 0.105133327]",2590522.123046875,0.489,2367616.0,0.494,3
3749,534.3606219012705,"[-0.044266664, 0.049799997]",467255.9459635416,2.62,465065.0,0.628,3
3750,285.19224337005136,"[-0.027666665, 0.060866662999999994]",102437.35583496094,1.573,95963.0,0.754,3
3751,708.6099884000606,"[-0.005533333, 0.459266639]",1070463.864542643,0.0,11775.0,2.328,1
3752,708.6099884000606,"[-0.12173332599999999, 0.293266649]",1008741.5867513022,2.08,39887.0,0.813,1
3753,708.6099884000606,"[-0.23793331899999998, 0.16046665699999998]",984202.3402506511,2.239,45891.0,0.748,1
3754,708.6099884000606,"[-0.354133312, 0.11066666]",1070463.864542643,0.0,25516.0,1.074,1
3755,351.22931369605436,"[-0.033199997999999994, 0.082999995]",195224.68147786456,0.0,117392.0,0.682,2
3756,559.5148186757119,"[-0.07193332899999999, 0.127266659]",1351972.2966308594,2.382,318965.0,0.591,1
3757,559.5148186757119,"[-0.188133322, 0.29879998199999996]",2409207.2261555986,2.497,52978.0,1.061,1
3758,559.5148186757119,"[-0.42606664099999997, 0.082999995]",2449406.3120117188,2.053,35376.0,1.478,1
3759,559.5148186757119,"[-0.5533332999999999, 0.105133327]",2623850.5175781245,1.182,11207.0,2.988,1
3760,547.3620421650966,"[-0.022133332, 0.06639999599999999]",112663.0596110026,0.0,112590.0,0.706,1
3761,547.3620421650966,"[-0.05533333, 0.171533323]",2810570.641276041,6.562,758127.0,0.399,1
3762,547.3620421650966,"[-0.22133332, 0.171533323]",3372218.312174479,2.993,72894.0,1.659,1
3763,396.38933854135865,"[-0.049799997, 0.11066666]",1111834.4277343748,5.065,474114.0,0.504,1
3764,396.38933854135865,"[-0.182599989, 0.177066656]",1504038.48046875,2.57,40901.0,1.573,1
3765,396.38933854135865,"[-0.30986664799999997, 0.07193332899999999]",1527464.0113932292,0.0,26673.0,2.174,1
3766,616.4566936397648,"[-0.033199997999999994, 0.24346665199999998]",424755.5913492838,1.537,27814.0,1.104,1
3767,283.1802533754137,"[-0.060866662999999994, 0.260066651]",10002044.087402344,8.452,1144583.0,0.469,1
3768,283.1802533754137,"[-0.32093331399999997, 0.24346665199999998]",11389616.314290363,2.752,82848.0,2.388,1
3769,283.1802533754137,"[-0.43713330699999997, 0.14939999099999998]",11457918.80525716,2.469,56562.0,3.258,1
3770,283.1802533754137,"[-0.564399966, 0.06639999599999999]",11557432.609374998,2.225,31443.0,5.111,1
3771,1020.7551632635491,"[-0.011066666, 0.41499997499999997]",571862.9593098958,0.0,14939.0,1.167,1
3772,257.0024383401487,"[-0.022133332, 0.07193332899999999]",138577.45751953125,0.0,123568.0,0.701,2
3773,340.3314364595745,"[-0.049799997, 0.15493332399999998]",450352.5543619792,1.958,95049.0,0.625,2
3774,340.3314364595745,"[-0.16599999, 0.14386665799999998]",586925.4053141274,0.0,36570.0,0.925,2
3775,479.3893488509624,"[-0.049799997, 0.07746666199999999]",317479.891438802,2.632,178017.0,0.609,2
3776,479.3893488509624,"[-0.16599999, 0.005533333]",380839.5151367187,1.005,43936.0,1.63,2
3777,306.1643569115975,"[-0.044266664, 0.060866662999999994]",173055.244140625,0.0,127697.0,0.678,2
3778,1345.946090055854,"[-0.060866662999999994, 0.13833332499999998]",1457111.5580240884,7.855,450151.0,0.451,1
