,peak width in min,half intensity width in min,left width,right width,assymetric factor,integration,sn,hw,ab,peak height,ma,mb,broad rate,skewness,variance,label
417,0.105133327,0.08467030623396729,0.033199997999999994,0.07193332899999999,2.1666666666666665,109056.94295247397,2.784,86203.0,0.633,9062.818359375,222772.93229022657,70440.74762470205,293213.67991492857,0.3161997595512748,0.0009117644450689283,3
3717,0.099599994,0.09240506137154836,0.027666665,0.07193332899999999,2.6,139395.46805826822,0.0,108550.0,0.716,10811.6259765625,236918.3892791007,77683.2691918104,314601.6584709111,0.3278904158861892,0.000907223173767041,3
7014,0.15493332399999998,0.13785905617140892,0.038733331,0.116199993,3.0,311619.18924967444,2.0709999999999997,106000.0,0.6779999999999999,16423.001953125,359770.16314481315,71382.78047501565,431152.94361982885,0.19841217473691103,0.0023023532405226344,3
6177,0.188133322,0.18814772391597892,0.0055333330000000005,0.182599989,33.0,195590.61853027344,0.9620000000000001,34249.0,0.893,6443.43359375,1164476.0208268687,17378.888877765694,1181854.9097046345,0.014924213609332488,2.238653830866128e-05,3
7234,0.094066661,0.0941953737588583,0.0055333330000000005,0.08853332800000001,16.0,101383.03336588539,1.113,60854.0,1.042,5724.3232421875,1034516.3109083622,31304.846222863365,1065821.1571312256,0.030260369887620226,2.9379172571215338e-05,3
7577,0.082999995,0.08285106557830628,0.027666665,0.05533333,2.0,100239.83284505211,0.0,107800.0,0.747,8947.4267578125,191318.7692801632,75229.54128313332,266548.3105632965,0.39321568691971226,0.0005400595147381644,3
1060,0.14386665799999998,0.14376416472433712,0.016599998999999997,0.127266659,7.666666666666668,145001.89982096356,1.104,42800.0,0.9059999999999999,6157.46337890625,229407.85222275194,23620.081183664457,253027.9334064164,0.10296108417740504,0.00044799386626648144,3
1596,0.20473332100000002,0.20469040125799529,0.0055333330000000005,0.199199988,36.0,234396.20296223962,0.0,26131.0,1.1840000000000002,5349.96923828125,966861.968777453,13247.49971738876,980109.4684948416,0.013701541838634463,2.191392717880126e-05,3
5768,0.121733326,0.12217493249814805,0.016599998999999997,0.105133327,6.333333333333334,127162.43383789062,1.0190000000000001,56529.0,0.84,6881.44482421875,254670.8249299477,31663.731795072985,286334.55672502064,0.1243319952483082,0.0005266294863307211,3
7135,0.188133322,0.18793352596537066,0.17153332300000002,0.016599998999999997,0.0967741935483871,792614.8018798828,0.57,43176.0,2.87,8122.857421875,24078.35226744821,210895.65463176128,234974.0068992095,8.758724529372115,0.0013139364295216905,3
4442,1.538266574,1.5382175618099572,0.011066666000000001,1.5271999079999998,138.0,2411673.9305419917,1.268,4345.0,1.298,6684.32861328125,427398.5490809743,2183.8533451575827,429582.4024261319,0.005109641457261552,7.375464414412011e-05,3
53,0.127266659,0.12610496957981782,0.016599998999999997,0.11066666,6.666666666666668,160427.23437499994,0.718,48472.0,1.131,6168.88427734375,231386.53142863172,27350.476828934545,258737.00825756628,0.11820254472058785,0.0005050977908426905,3
6012,0.226866653,0.2267043905522871,0.0055333330000000005,0.22133332,40.0,251043.22477213535,0.848,22744.0,1.187,5159.951171875,932521.3522979731,11520.951178976453,944042.3034769496,0.012354624535498149,2.1405955017227747e-05,3
4094,0.08853332800000001,0.08779442227589969,0.027666665,0.060866663,2.2,113723.07267252606,1.733,98779.0,0.813,8745.228515625,187304.11419650892,67845.66872819953,255149.7829247085,0.3622219886586136,0.0006527570643280331,3
5524,0.17706665600000002,0.17749047453623565,0.022133332000000002,0.15493332399999998,7.0,181291.32938639325,0.953,37080.0,0.863,6565.607421875,172852.2680655914,20711.889713746597,193564.157779338,0.1198242287794983,0.0008616665933881803,3
2692,0.099599994,0.10098564429550944,0.0055333330000000005,0.094066661,17.0,130235.76033528644,0.9520000000000001,94861.0,0.7659999999999999,9448.2021484375,1707506.5152300613,48097.64039750305,1755604.1556275643,0.028168349560307594,2.848606675970445e-05,3
2414,0.16599999,0.16562351485049553,0.016599998999999997,0.14939999099999998,9.0,177631.8724365234,1.187,39588.0,0.9009999999999999,6571.595703125,248884.1842620441,21557.326429506884,270441.510691551,0.08661589523426562,0.0003906767896333696,3
6930,0.116199993,0.09354356949160486,0.044266664000000004,0.07193332899999999,1.6249999999999998,259990.90494791663,3.194,164770.0,0.647,19146.296875,347783.9744454287,145009.3968413958,492793.3712868245,0.416952497804494,0.0009286847898207046,3
4442,1.538266574,1.5382175618099572,0.011066666000000001,1.5271999079999998,138.0,2411673.9305419917,1.268,4345.0,1.298,6684.32861328125,427398.5490809743,2183.8533451575827,429582.4024261319,0.005109641457261552,7.375464414412011e-05,3
7095,0.116199993,0.10962218500236244,0.0055333330000000005,0.11066666,20.0,257871.5546875,0.821,164434.0,0.643,19107.205078125,3453109.559487022,89406.73044276399,3542516.2899297858,0.025891657621209638,2.644425846690177e-05,3
3191,0.094066661,0.09426122139489608,0.038733331,0.05533333,1.4285714285714288,1354286.028645833,1.805,1088983.0,0.778,102437.0390625,1484555.5885195618,857065.8148702256,2341621.403389788,0.5773214701410503,0.0005646285960056741,3
6519,7.032866243,7.0328790946349224,0.0055333330000000005,7.027332909999998,1270.0,20414279.548990887,0.902,782.0,2.92,5500.71142578125,994104.5344245957,391.224996898135,994495.7594214936,0.0003935451286564975,1.7471142355542396e-05,3
463,0.121733326,0.0932350640551148,0.033199997999999994,0.08853332800000001,2.666666666666667,117377.58449300131,2.064,65874.0,0.665,8019.005859375,150525.61012951125,60204.20998049543,210729.82011000667,0.39995991332435793,0.0013707760229732006,3
6919,0.121733326,0.11278734475799734,0.027666665,0.094066661,3.4,195912.65034993488,1.9380000000000002,101169.0,0.723,12315.626953125,278995.48266646155,67880.14706560913,346875.6297320707,0.2433019574971387,0.0014137787505840846,3
4731,0.08853332800000001,0.06864539063805754,0.027666665,0.060866663,2.2,219675.53788248694,0.0,233820.0,0.6629999999999999,20700.857421875,461838.55713627726,223870.3366944099,685708.8938306872,0.4847372165775046,0.0006527570643280331,3
1183,0.14939999099999998,0.14912738962627906,0.038733331,0.11066666,2.8571428571428577,199140.6614583333,1.855,66706.0,0.74,9965.9296875,149796.85483254204,43007.545029521774,192804.39986206387,0.28710579456157426,0.0021171070620000067,3
4196,0.26006665100000004,0.10389415657704924,0.16599999,0.094066661,0.5666666666666667,385478.92057291657,0.0,47235.0,0.6679999999999999,12284.1982421875,165563.6699883331,91953.03268862511,257516.70267695823,0.5553937811061137,0.003040018819385191,3
7180,0.13833332499999998,0.09190697195239368,0.060866663,0.07746666199999999,1.2727272727272727,251150.25244140625,2.715,113356.0,0.6409999999999999,15680.8779296875,218391.6269462489,139992.4650572185,358384.09200346743,0.6410157157337988,0.001148179433490606,3
95,0.14939999099999998,0.15211545941722962,0.0055333330000000005,0.14386665799999998,26.0,197642.59358723962,0.826,69439.0,0.706,10374.23046875,1874861.0410307855,34731.551109688204,1909592.5921404741,0.01852486682991345,2.3985837955046705e-05,3
7312,0.15493332399999998,0.15506101388386198,0.0055333330000000005,0.14939999099999998,27.0,147674.23356119788,0.977,36417.0,0.935,5642.27587890625,1019688.4732775436,18524.245895629803,1038212.7191731734,0.01816657379296253,2.3698482273467603e-05,3
2359,0.094066661,0.09433915777697524,0.011066666000000001,0.082999995,7.5,101020.09554036456,1.391,74077.0,0.853,6968.18408203125,436014.4976370681,40349.2430438214,476363.74068088963,0.09254105829620256,0.00020294808971763585,3
1038,0.099599994,0.0831872740169646,0.05533333,0.044266664000000004,0.7999999999999999,261331.87471516925,0.76,195553.0,0.745,19477.091796875,269179.8242318214,207164.81733760066,476344.6415694221,0.7696149513761009,0.000490879234003137,3
4483,0.094066661,0.09473748782381784,0.0055333330000000005,0.08853332800000001,16.0,146262.3828125,0.643,106549.0,0.858,10022.75390625,1811341.1765115168,54488.770253345516,1865829.9467648624,0.030082002750186514,2.9379172571215338e-05,3
5978,0.116199993,0.1160667962741288,0.0055333330000000005,0.11066666,20.0,106200.33414713539,0.889,46681.0,0.932,5424.310546875,980297.1458386836,23937.79494202133,1004234.940780705,0.02441891730852851,2.644425846690177e-05,3
4824,0.13279999199999998,0.1007233840271796,0.044266664000000004,0.08853332800000001,2.0,239441.47587076825,2.374,116237.0,0.6459999999999999,15436.2470703125,234403.22168793424,113842.19078540149,348245.4124733357,0.4856682001451409,0.0013825523577297007,3
6182,0.16046665699999998,0.13548219803816958,0.05533333,0.105133327,1.9,258222.51643880212,2.106,83878.0,0.662,13459.662109375,174636.0603948638,69418.43397691338,244054.4943717772,0.39750343554448986,0.0019532329423832167,3
5957,0.094066661,0.09393427872608746,0.011066666000000001,0.082999995,7.5,102960.68929036456,0.9640000000000001,71885.0,0.8959999999999999,6761.99462890625,407980.0724184036,39475.903902865015,447455.9763212686,0.0967593923616459,0.00020294808971763585,3
8017,0.082999995,0.08110080829645742,0.016599998999999997,0.06639999599999999,4.0,120268.21223958331,0.0,98063.0,0.985,8139.23388671875,328775.99669280904,59217.92234033829,387993.91903314734,0.18011631912310316,0.0005926530600481782,3
1573,0.11066666,0.11070636506308296,0.0055333330000000005,0.105133327,19.0,109809.39982096352,0.0,47279.0,1.0490000000000002,5232.18212890625,945575.140499632,24236.5978345234,969811.7383341555,0.02563159372159153,2.7038307721215846e-05,3
4722,0.094066661,0.09388325095668662,0.027666665,0.06639999599999999,2.3999999999999995,2197035.958333333,1.115,1519366.0,0.904,142921.703125,2908143.49115398,1031023.7054193186,3939167.196573299,0.35452986022027344,0.0007761438578613934,3
6997,0.105133327,0.06888973873678549,0.033199997999999994,0.07193332899999999,2.1666666666666665,218575.76285807288,0.0,183750.0,0.595,19318.201171875,453596.6605654678,202942.45393430267,656539.1144997706,0.4474072928167245,0.0009117644450689283,3
2602,0.099599994,0.09983261705862542,0.038733331,0.060866663,1.5714285714285714,107436.5323486328,1.347,73295.0,0.818,7300.171875,103318.7420155368,56586.7807466459,159905.5227621827,0.5476913446946202,0.00066871893485873,3
6789,0.121733326,0.12165778181658322,0.011066666000000001,0.11066666,10.0,117334.28963216144,1.016,48853.0,0.897,5947.03466796875,370640.7802204308,26167.233755925903,396808.0139763567,0.07059998562587608,0.00015951563680325376,3
2289,0.099599994,0.09857920705294862,0.038733331,0.060866663,1.5714285714285714,291659.8024088541,1.527,207532.0,0.784,20670.166015625,303911.52691202465,160054.36965162572,463965.8965636504,0.526647907296908,0.00066871893485873,3
5655,0.127266659,0.1273759769787087,0.0055333330000000005,0.121733326,22.0,137664.0009765625,0.986,44589.0,1.055,5674.66943359375,1025542.7305014449,22769.845253912026,1048312.5757553569,0.022202726982208317,2.544762487984195e-05,3
6852,0.105133327,0.10565419148303436,0.016599998999999997,0.08853332800000001,5.333333333333334,130974.56526692706,1.089,77957.0,0.841,8195.8662109375,304397.2933005841,44450.1102281558,348847.40352874,0.1460266277212344,0.0005907755369560074,3
6137,0.20473332100000002,0.12155950205306773,0.121733326,0.082999995,0.6818181818181819,341118.8885091145,2.185,81046.0,0.556,16592.859375,196782.1202987324,104490.33281974883,301272.45311848127,0.5309950551458812,0.001975501454827107,3
465,0.20473332100000002,0.2044874312605192,0.14939999099999998,0.05533333,0.3703703703703704,250994.94710286453,1.5390000000000001,26480.0,1.251,5421.3203125,18689.964010333217,45592.17367180055,64282.137682133776,2.439393336797961,0.0017383515185821574,3
5886,0.182599989,0.18249551746876744,0.011066666000000001,0.17153332300000002,15.5,182112.09847005206,0.9279999999999999,31482.0,0.96,5748.54052734375,357405.73041035724,16475.85512840472,373881.58553876204,0.04609846380887034,0.00011951836710971596,3
1245,0.27666665,0.2680949112096533,0.20473332100000002,0.07193332899999999,0.3513513513513513,3536486.8500569663,0.033,38465.0,6.646,10642.0830078125,26004.158325075343,83832.63705889978,109836.79538397511,3.223816591597255,0.003149951571153876,3
2367,0.370733311,0.36993795675004426,0.237933319,0.13279999199999998,0.5581395348837209,8218916.416666668,1.669,309054.0,1.071,114576.4765625,246258.6781831159,417237.8122578017,663496.4904409178,1.6943070406133958,0.006156120955971865,3
4525,0.121733326,0.10029623874748347,0.033199997999999994,0.08853332800000001,2.666666666666667,262307.2007242838,2.365,146397.0,0.669,17821.380859375,344063.3145696041,119770.82878917422,463834.14335877827,0.34810694345312,0.0013707760229732006,3
1575,0.182599989,0.1829575370272003,0.17153332300000002,0.011066666000000001,0.06451612903225806,290678.5014648437,0.0,32138.0,1.501,5868.3779296875,17389.97377795771,206215.33092262218,223605.30470057987,11.858288779250836,0.00122188402376345,3
1839,0.16046665699999998,0.16064752135708846,0.0055333330000000005,0.15493332399999998,28.0,212428.17919921875,0.0,35326.0,1.2919999999999998,5668.57275390625,1024440.9208529923,17952.058718700766,1042392.9795716931,0.017523761842462453,2.343475650064767e-05,3
7020,0.713799957,0.7130941652771685,0.0055333330000000005,0.7082666240000001,128.0,843813.044596354,0.682,8191.0,1.119,5846.501953125,1056596.802166976,4115.356622958971,1060712.158789935,0.0038949167880489312,1.8526184204958976e-05,3
5874,1.5161332419999998,1.5159480960668918,0.0055333330000000005,1.510599909,273.0,2407608.0073242188,0.991,3970.0,1.46,6019.294921875,1087824.4490029789,1988.9534738732104,1089813.402476852,0.0018283772493770856,1.7894921264148368e-05,3
1577,0.17706665600000002,0.17660084063430626,0.027666665,0.14939999099999998,5.4,192994.236328125,1.0,35143.0,0.9690000000000001,6222.71533203125,127227.69393429752,20449.841822944345,147677.53575724186,0.16073420173366487,0.001630549684579678,3
5911,0.14386665799999998,0.14342081998201378,0.011066666000000001,0.13279999199999998,11.999999999999998,145179.72098795572,1.024,43523.0,0.892,6261.45654296875,403387.09873335896,23077.803121145887,426464.90185450495,0.057210067435499314,0.00013964494578243216,3
2560,0.14939999099999998,0.149373637707743,0.011066666000000001,0.13833332499999998,12.499999999999998,159450.21891276038,0.7979999999999999,42636.0,0.927,6369.876953125,385896.8777304667,22568.9610081921,408465.8387386588,0.05848443537798095,0.0001358925863671238,3
460,0.15493332399999998,0.15495189668765855,0.082999995,0.07193332899999999,0.8666666666666666,128546.53080240884,1.46,31239.0,0.9490000000000001,4840.0302734375,30767.007462791054,31718.884061974823,62485.89152476589,1.0309382249910053,0.001220872275353733,3
5824,0.248999985,0.2487795712498212,0.011066666000000001,0.237933319,21.5,295553.2807617187,0.9109999999999999,24738.0,1.0659999999999998,6159.88037109375,382912.74973752594,12793.843277701482,395706.5930152274,0.033411902023297066,0.00010270438264058715,3
5095,0.13279999199999998,0.1344524398973735,0.06639999599999999,0.06639999599999999,1.0,288982.9180501302,0.851,118556.0,0.765,15744.224609375,124745.27103629346,110335.66352166596,235080.93455795935,0.8844877453475959,0.0009474501920704881,3
6721,0.099599994,0.09931542856416377,0.027666665,0.07193332899999999,2.6,125468.01118977866,1.588,91478.0,0.765,9111.1875,199250.59051493587,59587.798129803086,258838.3886447389,0.2990595810823275,0.000907223173767041,3
5096,0.121733326,0.10031482213421387,0.05533333,0.06639999599999999,1.1999999999999995,293456.47607421875,1.395,151461.0,0.723,18437.90625,183013.50858242405,184594.12384582398,367607.6324282481,1.0086366043449086,0.0008635701915962481,3
427,0.11066666,0.042092353542595766,0.0055333330000000005,0.105133327,19.0,981181.4064127605,0.594,919774.0,0.48200000000000004,101788.3515625,18395486.330300383,1294171.306559089,19689657.636859477,0.0703526551742955,2.7038307721215846e-05,3
5290,0.13279999199999998,0.1340055530568363,0.0055333330000000005,0.127266659,23.000000000000004,137520.64115397134,0.958,54642.0,0.79,7256.40869140625,1311399.2400974694,27645.80255816053,1339045.04265563,0.02108114883161421,2.502580916751107e-05,3
7188,0.116199993,0.1037200124032814,0.044266664000000004,0.07193332899999999,1.6249999999999998,201591.83528645828,2.377,119973.0,0.6890000000000001,13940.90625,206983.30590420665,99515.90354682664,306499.20945103327,0.4807919320453956,0.0009286847898207046,3
176,0.15493332399999998,0.0704237471254573,0.049799997,0.105133327,2.1111111111111107,325730.96860758465,6.627999999999999,156173.0,0.48100000000000004,24196.455078125,407114.1994573421,297204.7449543797,704318.9444117219,0.7300279512493919,0.001947947035969206,3
1230,0.11066666,0.09632636039389723,0.0055333330000000005,0.105133327,19.0,197518.0798746745,1.043,135942.0,0.6559999999999999,15044.2236328125,2718835.7600767026,80399.06399156044,2799234.824068263,0.029571136724085262,2.7038307721215846e-05,3
7465,0.15493332399999998,0.15484421811487495,0.022133332000000002,0.13279999199999998,5.999999999999999,208581.1348470052,1.092,54164.0,0.888,8391.8095703125,222865.50545994067,30848.35174587925,253713.8572058199,0.13841689714258695,0.0009756273323723368,3
6754,0.105133327,0.10584494080177477,0.027666665,0.07746666199999999,2.8,141189.90445963538,1.838,93573.0,0.755,9837.5966796875,212539.39539538932,59476.211122991524,272015.6065183809,0.27983617348843626,0.0010417781784026149,3
7414,0.426066641,0.4259335823084572,0.0055333330000000005,0.420533308,76.0,475440.536295573,0.586,12740.0,1.137,5428.18310546875,980997.005867666,6413.761216538216,987410.7670842044,0.006538002846262933,1.937493783774855e-05,3
2186,0.13833332499999998,0.13806642795026952,0.016599998999999997,0.121733326,7.333333333333334,650737.814453125,1.084,185358.0,1.015,25641.189453125,952546.1857229626,102888.12398627648,1055434.309709239,0.10801379033205258,0.0004656289655181751,3
7431,0.16046665699999998,0.16129149854582045,0.011066666000000001,0.14939999099999998,13.5,159462.72688802087,0.0,41693.0,0.8220000000000001,6690.3505859375,404181.4029222832,21861.73636007671,426043.1392823599,0.05408892195933203,0.00012941812593612737,3
199,0.16599999,0.16600638059713996,0.0055333330000000005,0.16046665699999998,29.0,127181.35172526039,1.121,21210.0,1.204,3520.895263671875,636306.4112844601,10784.432217201374,647090.8435016614,0.016948489007727763,2.3191886609200416e-05,3
4864,0.099599994,0.10031349390793877,0.016599998999999997,0.082999995,5.0,114296.58642578125,1.2770000000000001,79293.0,0.804,7897.60986328125,303190.7045993785,45238.116239107265,348428.8208384857,0.14920680467062047,0.0006067375415779838,3
6437,0.08853332800000001,0.07912181584125688,0.022133332000000002,0.06639999599999999,3.0,118553.15791829428,0.0,119946.0,0.698,10619.2216796875,318247.4267215573,85038.25699957642,403285.6837211337,0.26720799560141784,0.00075178881323188,3
2271,0.215799987,0.13605057870766865,0.044266664000000004,0.17153332300000002,3.875,739004.538248698,0.0,147871.0,0.594,31910.56640625,552032.4982632279,148909.1322313813,700941.630494609,0.2697470397121012,0.004128033363954787,3
6855,1.3722665840000001,1.3723262169947466,0.0055333330000000005,1.366733251,247.0,1761203.9064941406,0.978,3840.0,1.348,5268.88671875,952208.5005095481,1923.5697771764071,954132.0702867245,0.002020114057107305,1.795258738643997e-05,3
1605,0.271133317,0.21773305500431486,0.033199997999999994,0.237933319,7.166666666666668,675995.0069986979,2.938,64984.0,0.7829999999999999,17619.42578125,559988.3944335486,43612.20281735647,603600.597250905,0.07788054761647697,0.0018999278654203847,3
417,0.105133327,0.08467030623396729,0.033199997999999994,0.07193332899999999,2.1666666666666665,109056.94295247397,2.784,86203.0,0.633,9062.818359375,222772.93229022657,70440.74762470205,293213.67991492857,0.3161997595512748,0.0009117644450689283,3
6036,0.127266659,0.08050744663365213,0.033199997999999994,0.094066661,2.833333333333333,210586.43522135413,2.987,119027.0,0.604,15148.17578125,294398.2288570848,138263.5138616904,432661.74271877523,0.4696479132991326,0.0015324336911526064,3
7412,0.248999985,0.24894379264115554,0.022133332000000002,0.226866653,10.25,244428.25455729172,0.973,24340.0,0.8959999999999999,6060.74755859375,159701.20973378685,13177.341670203106,172878.55140398993,0.08251247246134838,0.0006260023326290943,3
5689,0.193666655,0.193822803257956,0.016599998999999997,0.17706665600000002,10.666666666666668,187576.35237630206,0.94,29735.0,0.9309999999999999,5758.697265625,208820.24524072267,15993.346437649136,224813.5916783718,0.07658906069769439,0.0003416830233233744,3
7141,0.210266654,0.21080502787180508,0.011066666000000001,0.199199988,18.0,237564.85074869788,1.107,30030.0,0.99,6314.20458984375,384826.6194123215,15582.851226939738,400409.4706392613,0.040493173914883294,0.00011085274595160847,3
2225,0.647399961,0.6473977920558378,0.0055333330000000005,0.6418666279999999,116.0,1072444.0019531248,0.972,8260.0,1.714,5347.2705078125,966374.2463742016,4147.542909289229,970521.7892834907,0.0042918599340272656,1.8651907255276468e-05,3
8007,0.13833332499999998,0.09811285276025536,0.038733331,0.099599994,2.571428571428572,312506.5511067709,0.0,142453.0,0.634,19706.037109375,358779.68678253604,139461.87637827836,498241.5631608144,0.3887117401460054,0.0017408218750180554,3
426,0.13833332499999998,0.13899209412822305,0.011066666000000001,0.127266659,11.500000000000002,143211.35237630212,0.922,48838.0,0.848,6755.93115234375,411467.2613756733,25828.874047796788,437296.13542347006,0.0627726102957552,0.00014381131489776057,3
547,0.232399986,0.2321920812593526,0.17706665600000002,0.05533333,0.3125,396519.74072265625,1.351,20890.0,1.945,4854.94580078125,14055.166317049543,40810.40427849857,54865.57059554812,2.903587432401545,0.0021877022347995827,3
3846,0.08853332800000001,0.0883402488425377,0.011066666000000001,0.07746666199999999,7.0,171799.6127115885,0.9590000000000001,131234.0,0.924,11618.5556640625,716035.7103080526,72410.38447092219,788446.0947789749,0.10112677821580968,0.00021541664834704504,3
7400,0.17153332300000002,0.17322219524944754,0.011066666000000001,0.16046665699999998,14.5,554189.6790364585,1.237,102035.0,1.021,17502.4375,1084896.562301234,52987.66042213066,1137884.2227233648,0.04884120962622982,0.00012404273458269322,3
735,0.094066661,0.0939609467914212,0.011066666000000001,0.082999995,7.5,236315.6865234375,0.983,163105.0,0.9059999999999999,15342.708984375,933574.4701907231,89468.36908423783,1023042.8392749613,0.09583420706219614,0.00020294808971763585,3
1339,0.14939999099999998,0.15211545941722962,0.0055333330000000005,0.14386665799999998,26.0,197642.59358723962,0.826,69439.0,0.706,10374.23046875,1874861.0410307855,34731.551109688204,1909592.5921404741,0.01852486682991345,2.3985837955046705e-05,3
6084,0.121733326,0.07698532610362659,0.060866663,0.060866663,1.0,245432.26334635422,0.0,145759.0,0.629,17743.771484375,202755.9540931036,266993.4506760515,469749.4047691551,1.3168217518951408,0.0007961213419481184,3
4523,0.309866648,0.28756588720769083,0.17706665600000002,0.13279999199999998,0.7499999999999999,727118.7678222656,1.855,50795.0,0.825,15739.62890625,49872.105771706585,60646.214161146825,110518.3199328534,1.2160347597665029,0.004654314256971407,3
3220,1.4386665799999998,1.4385026335412952,0.0055333330000000005,1.4331332469999998,259.0,2247670.544962565,1.036,3976.0,1.511,5720.37060546875,1033801.9789282066,1992.1387834481336,1035794.1177116549,0.0019270022925604007,1.792450848243808e-05,3
7930,1.3999332489999998,1.399721566054546,0.0055333330000000005,1.394399916,252.00000000000003,1580646.9529622397,0.8390000000000001,3884.0,1.149,5437.0771484375,982604.363127522,1946.046057095776,984550.4091846177,0.0019804980825667453,1.7940557025175047e-05,3
5721,0.127266659,0.12717451157929072,0.038733331,0.08853332800000001,2.2857142857142865,125574.220703125,0.929,46942.0,0.914,5974.21240234375,83900.46515717912,32620.466221402614,116520.93137858176,0.3887995872286457,0.0013807679444071026,3
4447,0.13279999199999998,0.08132091382945457,0.033199997999999994,0.099599994,3.0000000000000004,318939.3448486328,4.613,182246.0,0.5489999999999999,24202.328125,563345.0478502708,202225.3210719948,765570.3689222655,0.3589723950599872,0.00169152482977173,3
5696,0.16599999,0.16572050411307546,0.022133332000000002,0.14386665799999998,6.499999999999999,179058.84989420575,1.0090000000000001,42039.0,0.855,6978.47705078125,184819.66185441712,23761.961326916142,208581.62318133324,0.12856836274072128,0.0009168828335662508,3
6127,0.16046665699999998,0.15980644760674728,0.011066666000000001,0.14939999099999998,13.5,172496.09130859375,0.938,39134.0,0.9470000000000001,6279.62939453125,400006.6880764697,20662.515232770616,420669.2033092403,0.05165542439335551,0.00012941812593612737,3
1743,0.16046665699999998,0.16042796023105566,0.011066666000000001,0.14939999099999998,13.5,178027.82373046875,1.05,35357.0,1.082,5673.65185546875,349831.3807520317,18624.262052237067,368455.6428042688,0.05323782564102894,0.00012941812593612737,3
4874,0.082999995,0.07380028654344355,0.027666665,0.05533333,2.0,116226.45524088539,0.0,137091.0,0.6809999999999999,11378.5615234375,253788.0177200273,110723.3736097878,364511.3913298151,0.4362829049397247,0.0005400595147381644,3
4591,0.094066661,0.08006419038492102,0.027666665,0.06639999599999999,2.3999999999999995,307226.48763020826,2.884,258747.0,0.743,24339.5,501017.9341113584,218196.9928002553,719214.9269116138,0.4355073500258334,0.0007761438578613934,3
5975,0.232399986,0.23292038954475064,0.0055333330000000005,0.226866653,41.0,267166.58203125,1.1340000000000001,28667.0,0.955,6662.23974609375,1204019.3037530454,14473.456388099265,1218492.7601411447,0.012020950447375792,2.129609614192317e-05,3
2051,0.199199988,0.1989678893178035,0.016599998999999997,0.182599989,11.000000000000002,235023.32914225262,1.301,34981.0,0.937,6968.291015625,270293.7275061802,18724.146284487168,289017.8737906673,0.06927332889757512,0.00033402895111874436,3
7449,0.08853332800000001,0.08298445129825911,0.038733331,0.049799997,1.2857142857142858,123587.04427083331,2.188,130736.0,0.667,11574.5185546875,169991.66527339653,118251.93609748664,288243.60137088323,0.695633729496695,0.0004727391494829409,3
4690,0.082999995,0.08275622146345883,0.033199997999999994,0.049799997,1.5000000000000002,103386.15152994789,0.0,111329.0,0.746,9240.3076171875,161757.9244937717,85252.01241808619,247009.93691185786,0.5270345343814592,0.0004519154532931005,3
616,0.11066666,0.09840266235654233,0.022133332000000002,0.08853332800000001,4.0,109154.12634277344,0.0,68763.0,0.7170000000000001,7609.76806640625,221616.77913558343,46838.61856415297,268455.3976997364,0.21134960424407875,0.0010536054400856504,3
7232,0.14386665799999998,0.1424285360841635,0.011066666000000001,0.13279999199999998,11.999999999999998,169505.50447591144,0.562,42360.0,1.07,6094.1748046875,386857.22255402175,22646.166277931006,409503.38883195276,0.058538822484485574,0.00013964494578243216,3
539,0.348599979,0.3482136133237101,0.0055333330000000005,0.34306664600000003,62.0,236166.77766927078,0.805,10407.0,1.033,3627.99658203125,655662.072394929,5251.163189296769,660913.235584226,0.00800894761247346,1.9864589705821848e-05,3
3638,0.226866653,0.2272354508436317,0.016599998999999997,0.210266654,12.666666666666668,513926.560546875,0.8,60318.0,0.9159999999999999,13684.0498046875,507232.699493636,32009.993810736167,539242.6933043723,0.06310711798094118,0.0003031290191260359,3
1247,0.094066661,0.0936638662009912,0.033199997999999994,0.060866663,1.8333333333333333,111542.43473307289,0.0,98983.0,0.705,9310.990234375,164294.90377102006,71263.77225533198,235558.67602635204,0.4337552207623751,0.0006560627288583551,3
2692,0.099599994,0.10098564429550944,0.0055333330000000005,0.094066661,17.0,130235.76033528644,0.9520000000000001,94861.0,0.7659999999999999,9448.2021484375,1707506.5152300613,48097.64039750305,1755604.1556275643,0.028168349560307594,2.848606675970445e-05,3
3147,0.08853332800000001,0.08807802017907145,0.022133332000000002,0.06639999599999999,3.0,111059.51961263023,0.0,93609.0,0.838,8287.4931640625,235787.0642129611,58773.283171797375,294560.3473847585,0.2492642391896181,0.00075178881323188,3
4142,0.08853332800000001,0.07842380631537932,0.044266664000000004,0.044266664000000004,1.0,195268.8298746745,2.011,190593.0,0.723,16873.8359375,277351.38347915286,175753.7204491671,453105.10392832,0.63368611414328,0.00042108897425355036,3
2176,0.105133327,0.1050242671139447,0.022133332000000002,0.082999995,3.75,111071.03531901044,1.3659999999999999,71670.0,0.7759999999999999,7534.85986328125,207176.35050005815,43383.77072060639,250560.12122066453,0.20940503400070368,0.0010053909217590839,3
635,0.116199993,0.11741774575456,0.0055333330000000005,0.11066666,20.0,316306.96484374994,0.7090000000000001,174335.0,0.7440000000000001,20257.7578125,3661040.7890687226,88345.25564090707,3749386.04470963,0.02413118583783381,2.644425846690177e-05,3
6593,0.08853332800000001,0.08896558548403614,0.016599998999999997,0.07193332899999999,4.333333333333333,104648.42635091144,0.0,88850.0,0.831,7866.18359375,306940.0244917157,51648.109912059364,358588.1344037751,0.16826775848991096,0.0006120048539968444,3
