,m/z,rt,peak area
339,318.2702,8.42,790392.7887369791
340,319.1881,4.19,192994.236328125
341,319.2775,8.06,165951.07755533856
342,319.2903,13.67,209168.62105305988
343,320.2111,13.42,295019.40706380206
344,321.2374,13.74,572767.2977701823
345,321.2374,13.86,578274.4446614583
346,321.2374,14.01,589354.619954427
347,322.0737,7.43,168159.6455078125
348,322.2928,13.55,21639555.553019207
349,322.2928,13.67,21642034.84375
350,322.2928,13.81,21619919.041503903
351,322.2928,14.14,21642034.84375
352,323.2999,13.59,3858912.1982828774
353,323.2999,13.8,3341615.3440755205
354,323.2999,13.94,3858912.1982828774
355,324.2972,13.8,368259.1762695312
356,324.2972,13.92,397245.56416829425
357,325.2325,14.29,668545.4322916666
358,325.2325,14.41,715007.5875244141
359,325.2325,14.53,751527.7014567056
360,326.2488,6.05,590516.1461588541
361,326.2488,6.17,552191.302734375
362,326.2488,6.29,590516.1461588541
363,327.2028,3.91,194195.00236002603
364,327.2552,13.6,151868.581258138
365,327.2552,13.8,2731673.747395833
366,327.2552,13.95,3479943.5489501953
367,327.2552,14.13,3486825.2071940103
368,328.2515,13.81,456298.2457682291
369,328.2515,13.94,533300.9189453125
370,329.2377,16.84,182474.91259765625
371,330.2797,12.18,391299.80375162757
372,330.3326,13.63,200632.3240559896
373,331.2058,6.03,531957.3860270183
374,331.2853,15.28,18447561.45198568
375,331.2853,15.51,13005010.073445639
376,331.2853,15.63,16972026.12597656
377,331.2853,15.77,18186809.709960934
378,332.1477,9.61,132369.19510904947
379,332.2939,15.51,2481946.172526042
380,332.2939,15.63,3291733.5904947915
381,332.2939,15.75,3585016.2791341147
382,332.3338,12.83,319924.93058268225
383,332.3338,12.95,348001.033203125
384,333.2923,15.51,338107.84871419263
385,333.2923,15.63,436048.6617838541
386,335.2309,10.46,477305.0880126953
387,335.2309,10.59,512543.82914225257
388,336.3054,13.82,102930.99300130208
389,336.3054,14.54,117940.39973958333
390,337.1944,7.35,394692.63513183594
391,337.2079,11.86,475213.53662109375
392,337.2079,12.03,1321083.0895182292
393,337.2079,12.18,1644295.3764648438
394,337.2079,12.29,1704276.9023437502
395,338.221,12.01,196160.93802897137
396,338.3157,14.75,377833.63916015625
397,338.3428,17.15,8804141.640177408
398,338.3428,17.46,9078638.093424479
399,338.3428,17.59,9162174.17545573
400,338.9659,0.66,803414.0957031249
401,338.9659,21.06,128639.44291178384
402,339.1015,4.84,177258.65958658853
403,339.3457,17.15,1698218.365234375
404,339.3457,17.29,1992221.2220052085
405,340.3517,17.15,194512.29280598956
406,341.306,16.28,2170415.4983723955
407,341.306,16.44,1919982.9462890625
408,341.306,16.58,2170415.4983723955
409,341.306,16.7,2241088.235392253
410,342.304,16.43,163263.07324218747
411,342.3451,16.11,185150.20869954428
412,343.154,11.52,1326892.1095377603
413,343.154,11.64,1095971.0927734375
414,343.154,11.76,1275331.4173177083
415,343.154,11.88,1326892.1095377603
416,344.1574,11.59,112089.3214518229
417,344.2263,3.93,1746670.603190104
418,344.9844,0.64,731266.4722493489
419,345.2328,3.94,248341.8199869792
420,348.2285,9.73,4453306.32002767
421,348.2285,9.97,4476305.014973959
422,348.2285,10.11,4668451.103719075
423,348.3121,15.51,10282962.056599934
424,348.3121,15.63,14342550.496744791
425,348.3121,15.75,15989705.812174479
426,349.2328,9.71,831371.8665364584
427,349.2328,9.84,947121.823893229
428,349.2887,13.66,132429.42643229166
429,349.2887,13.78,378471.279296875
430,349.3167,15.51,2102234.3538004556
431,349.3167,15.63,2966829.6965738926
432,349.3167,15.75,3195264.7569986978
433,350.226,9.73,1237733.6181640625
434,350.226,9.86,1365710.1575520833
435,350.226,9.99,1483214.402018229
436,350.2961,13.87,1049707.6822916667
437,350.2961,14.0,1287246.2539876304
438,351.2361,9.71,313413.2503255209
439,353.2651,15.27,30221195.89746094
440,353.2651,15.42,30369888.517578125
441,353.2651,15.55,24311212.645833336
442,353.2651,15.67,30020636.599609375
443,353.2651,15.85,30221195.89746094
444,354.2697,15.27,6090814.197102863
445,354.2697,15.51,5233013.909383137
446,354.2697,15.63,5463220.276245117
447,354.2697,15.81,6119538.845540363
448,354.2839,10.76,270170.27307128906
449,354.3122,12.17,1137429.7392985027
450,354.3122,12.36,1133714.224121094
451,354.3122,12.48,1083159.995279948
452,354.3122,12.6,1137429.7392985027
453,355.2773,15.52,731309.0836181641
454,355.2773,15.65,813662.500813802
455,355.2773,15.77,821365.919148763
456,357.1438,12.35,261768.5154622396
457,357.2867,15.51,339210.8362630208
458,357.2867,15.63,349681.900390625
459,357.3152,13.73,1433221.0436197915
460,357.3152,13.86,1786752.6813151042
461,357.3152,13.98,1843379.718424479
462,357.3152,14.1,1901508.7423095703
463,357.3152,14.22,1993191.5704752603
464,358.3171,13.73,153269.29850260413
465,359.2212,5.14,104482.8047688802
466,359.3218,16.28,449967.12630208326
467,359.3218,16.44,9811979.970458984
468,359.3218,16.58,10735708.650146484
469,359.3218,16.7,11570243.566772461
470,360.1852,11.55,538974.334391276
471,360.1852,11.69,535578.7552083333
472,360.1852,11.82,538974.334391276
473,360.3149,16.43,2388197.168945312
474,360.3149,16.65,2423232.5377604165
475,360.3293,17.12,1130870.8382161458
476,360.3293,17.25,1344653.5755208333
477,360.3293,17.37,1349442.9290771484
478,360.3581,14.16,120944.55322265625
479,361.3251,16.44,279346.2272135417
480,361.3251,16.58,290678.50146484375
481,361.3251,17.12,241992.52441406244
482,362.3237,11.66,139290.70560709634
483,363.2525,15.86,464984.5426432291
484,363.3251,13.57,16437165.003987629
485,364.3293,13.62,3439772.920003255
486,364.3293,13.8,3049791.3112386065
487,364.3293,13.97,3394986.9114583335
488,364.3293,14.14,3439772.920003255
489,365.1316,11.58,178027.82373046875
490,365.3216,13.79,447365.4306640625
491,365.3216,13.9,485486.8092854817
492,366.3166,13.7,29119052.954101562
493,366.3166,13.87,29037189.3178304
494,366.3166,14.24,29119052.954101562
495,366.3459,15.74,446820.2368164062
496,367.2702,7.16,386499.57405598956
497,367.2849,15.98,102034.29561360677
498,367.329,13.65,195102.09667968747
499,367.329,13.88,5715142.945231119
500,368.2705,7.45,224458.0528157552
501,368.2705,7.63,118476.74662272134
502,368.3295,13.86,606793.3544921875
503,368.3295,13.98,715633.33203125
504,368.3589,16.38,100876.82080078125
505,369.244,8.73,322805.1153971354
506,369.244,8.85,328247.9770914713
507,370.383,17.0,339219.4781901041
508,370.383,17.16,361529.25061035156
509,371.1691,13.09,309694.8675130208
510,371.1988,11.95,896946.8549397786
511,371.1988,12.08,1137414.2045898435
512,371.1988,12.22,1204356.879394531
513,371.273,13.67,4838678.7353515625
514,371.273,13.88,4324702.873942057
515,371.273,14.07,4838678.7353515625
516,371.3176,16.75,1914690.8628336587
517,371.3176,16.89,2221278.8357340493
518,372.2842,13.87,697452.3048909504
519,372.2842,14.01,883888.9301757811
520,372.314,16.74,441814.0934651693
521,372.314,16.9,453950.58044433594
522,373.1788,9.65,647747.6360270182
523,373.1788,9.77,868165.9253336588
524,373.1788,9.9,914166.029296875
525,373.3131,15.51,349224.1261393229
526,373.3131,15.63,364032.3510335287
527,374.3149,15.51,1064526.0081380208
528,375.1693,4.86,2135346.267578125
529,375.3044,15.57,144850.6897786458
530,376.1761,4.84,486271.2387695312
531,376.3416,16.44,10521820.599609375
532,376.3416,16.58,12447087.820963541
533,377.3365,14.36,105117.40429687499
534,377.3365,14.55,312423.23583984375
535,377.3516,16.45,2399938.821044922
536,377.3516,16.56,2851798.5208333335
537,377.3516,16.69,3060619.9187825513
538,378.3491,16.43,372628.36975097656
539,379.2582,15.5,422058.0368245443
540,379.2582,15.65,444236.22432454425
541,380.3368,13.78,533491.2763264974
542,380.3368,14.35,162573.0222981771
543,380.3368,14.61,288507.7143554687
544,380.3368,14.74,300124.5385742187
545,381.2964,16.27,25605608.80045573
546,381.2964,16.44,21262694.20003255
547,381.2964,16.58,24601844.578857422
548,381.2964,16.76,25605608.80045573
549,382.3044,16.27,5614077.644856771
550,382.3044,16.44,4775737.257527669
551,382.3044,16.57,5421269.27364095
552,382.3044,16.69,5614077.644856771
553,383.2536,10.24,109524.15706380208
554,383.269,11.2,408159.490234375
555,383.2996,16.44,696456.7677408853
556,383.2996,16.58,728047.208984375
557,384.2975,7.09,1699373.739827474
558,384.2975,7.22,1588777.396158854
559,384.2975,7.39,1628192.515299479
560,384.2975,7.52,1699373.739827474
561,385.2979,7.18,227781.40852864584
562,388.2528,4.16,1909996.1075439453
563,388.346,16.74,373195.1448567708
564,389.248,7.15,365811.6673177083
565,391.3556,14.28,1128790.6916910806
566,391.3556,14.41,1015702.6884765625
567,391.3556,14.59,1054329.8533528645
568,391.3556,14.72,1128790.6916910806
569,391.3556,14.91,244107.3186848958
570,393.3015,16.74,866391.0093180337
571,393.3172,13.94,1187273.6715494792
572,393.3172,14.12,1227074.878092448
573,394.3096,16.82,104080.9541015625
574,394.3254,13.92,166423.39477539062
575,395.3045,16.66,4977803.798828124
576,395.3045,16.82,5763803.090494791
577,395.3045,16.97,5937798.720662434
578,396.3178,16.66,1235304.7942708333
579,396.3178,16.82,1435993.923828125
580,396.397,17.12,2025563.2089843748
581,396.397,17.25,2202634.5162760415
582,396.397,17.37,2449601.4894205723
583,397.2701,15.3,106135.05900065103
584,397.2701,15.49,675995.0069986979
585,397.2701,15.65,682171.5531005859
586,397.3177,16.66,162367.81583658853
587,397.3972,17.15,557376.7014567057
588,397.3972,17.26,645533.6030273436
589,398.3361,13.92,1011500.1381022134
590,398.3361,14.04,929751.3880208333
591,398.3361,14.16,898433.8079427083
592,398.3361,14.28,1011500.1381022134
593,399.3731,15.13,375460.0697428385
594,401.2145,11.15,189399.83203124997
595,401.2145,11.62,4146113.1180826817
596,401.2145,11.79,4325565.240315755
597,401.2145,11.92,4551266.344889324
598,401.2145,12.04,4640889.971354167
599,401.3429,16.45,158725.32963053384
600,402.2107,11.52,1024991.2285156249
601,402.2107,11.63,860518.2809244791
602,402.2107,11.78,1024991.2285156249
603,402.3394,16.43,904984.0919596354
604,402.3394,16.55,956587.236328125
605,402.3394,16.68,999293.9892578124
606,403.3384,16.44,152896.94986979166
607,406.3341,13.79,234763.62402343744
608,406.3341,13.91,296130.01957194007
609,407.2942,16.44,261596.7887776693
610,407.2942,16.58,273060.66357421875
611,407.3431,13.64,447582.11783854157
612,407.3431,13.88,7328079.782226562
613,408.3545,13.85,1277921.963704427
614,408.3545,13.98,1471510.0970052083
615,408.3545,14.14,1636820.1482747395
616,408.3709,15.55,278989.47509765625
617,409.3357,13.88,422143.2106119792
618,409.3357,17.19,246029.05220540363
619,409.3357,17.31,300947.71154785156
620,410.3521,13.78,408925.0436197916
621,410.3521,13.94,18489612.881958008
622,410.3521,14.3,18500626.900146484
623,410.3685,14.74,118918.6953531901
624,411.3546,13.94,4038364.5001627607
625,411.3546,14.2,4211198.537475586
626,412.2935,8.06,356668.5431315104
627,412.3595,13.93,403462.87687174475
628,413.2677,16.69,592072.3631184895
629,413.2677,16.82,584852.7047119141
630,413.2677,16.94,665994.8598632812
631,413.3173,15.57,107487.1173502604
632,414.327,11.85,160076.74869791666
633,414.9572,0.62,238720.4485677083
634,414.9572,21.07,189637.1826171875
635,415.2063,10.03,1803346.9876302085
636,415.2063,10.15,1924931.5091145833
637,415.2063,10.28,2105345.3193359375
638,415.2727,11.51,562611.6821289061
639,415.3059,13.93,2333993.739583333
640,415.3059,14.05,2361276.222005208
641,415.3059,14.21,2586453.9177246094
642,416.1873,10.37,405244.36482747394
643,416.1873,10.94,412915.82942708326
644,416.1873,11.12,116289.32287597656
645,416.2206,10.01,426027.5805257161
646,416.2206,10.13,476533.4608154297
647,416.3038,13.92,470689.27197265625
648,416.3038,14.05,525891.5316162109
649,416.3538,16.44,126484.44807942708
650,417.1873,10.35,161287.69205729166
651,417.2874,16.65,766400.3248697917
652,417.2874,16.76,1240795.6306559243
653,418.2901,16.64,196213.4630533854
654,418.2901,16.76,201422.48942057288
655,419.312,17.2,1308213.7294108074
656,419.312,17.33,1106923.1463216143
657,419.312,17.45,1174725.6373697915
658,419.312,17.58,1330997.5867919922
659,420.3195,17.27,147503.58772786456
660,420.3531,16.44,153075.8683268229
661,420.9757,0.64,554783.1883951823
662,421.3126,15.82,414043.8516845703
663,423.272,15.5,275017.6553548177
664,424.3569,14.35,245765.3555501302
665,424.3569,14.64,242936.2745768229
666,425.3086,16.43,333947.9467773437
667,425.3086,16.54,341733.9865315755
668,426.3134,8.71,242388.39713541663
669,429.2909,12.39,1680324.4399820967
670,429.2909,12.56,1758505.0221354165
671,429.2909,12.72,1923163.0708007812
672,429.3767,16.75,1235175.7747802734
673,430.288,12.33,394920.15315755206
674,430.374,16.73,395054.2342122396
675,432.2372,10.03,2900079.2317708335
676,432.2372,10.23,2963883.1455078125
677,432.2372,10.37,3087192.768880208
678,433.2412,10.02,634941.8612874348
679,433.2412,10.15,762510.1380208333
680,433.2412,10.27,786078.2338867186
681,433.2758,4.44,129970.712890625
682,433.3278,17.47,234396.2029622396
683,435.2735,15.5,764135.6555989583
684,435.2735,15.63,779662.184407552
685,435.2735,15.75,785156.2491861978
686,435.3779,14.45,161647.8269856771
687,437.1928,10.03,368275.1546223958
688,437.1928,10.17,452328.24092610675
689,437.3502,13.97,194593.18611653647
690,441.3041,17.31,139537.8563232422
691,442.3291,8.25,243627.14477539062
692,442.3291,8.57,339586.3907877604
693,442.3291,8.7,117795.75052897134
694,443.3033,12.89,2330833.1955159507
695,443.3033,13.12,2048812.8219401042
696,443.3033,13.24,2068327.559407552
697,443.3033,13.36,2310995.617513021
698,443.3387,8.35,431017.68489583326
699,443.3387,8.47,408893.0548502604
700,443.3387,8.6,431017.68489583326
701,444.3151,13.1,528461.4477539062
702,444.3862,16.04,4801993.624674479
703,444.3862,16.44,4878020.1005859375
704,444.3862,16.56,4996269.070068359
705,444.3862,16.82,146107.23164876303
706,445.3827,16.04,1211455.7876383462
707,445.3827,16.17,1256382.5219726562
708,445.3827,16.28,1211455.7876383462
709,445.3827,16.4,1256382.5219726562
710,447.3467,17.76,235023.3291422526
711,449.3373,16.69,3320492.509969075
712,449.3373,16.89,3781396.4011637364
713,449.3373,17.0,4003110.373860677
714,449.3373,17.12,4068101.2349853516
715,450.3449,16.68,883523.767578125
716,450.3449,16.84,986051.9926757812
717,451.3548,13.75,530535.2415364583
718,451.3729,13.91,1359632.9646809895
719,451.3729,14.04,1638103.2558593748
720,451.3729,14.2,1770653.6935221355
721,452.3669,13.84,456862.60941569007
722,453.3632,13.92,273812.4309082031
723,453.3632,16.66,9024872.827311195
724,454.3617,13.79,733167.786783854
725,454.3617,16.66,2078961.2916666665
726,454.3617,16.79,2375383.1837158203
727,454.3799,13.99,8096764.155924479
728,454.3799,14.31,8137490.41813151
729,455.3624,16.66,178528.6279296875
730,455.3806,13.98,1648413.288736979
